area;transect;tree;common_name;scientific_name;family_name;WSD;DBH;BA;AGB;area_sampled;BA_AS;AGB_AS;type;canopy;light;dead;d_class;Hcom;Htot;RN;RS;RE;RW;date;UTM_Easting;UTM_Northing;;;
JAM_A02;T05;119;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;11.5;0.010386891;0.093569888;0.115;0.090320789;0.813651202;O;S;3;A;NA;12.39;16.31;2;2.2;1.3;1.8;20111202;499083.854;8987968.231;;;
JAM_A02;T05;120;LIANA;NA;NA;NA;12.8;0.012867964;0.014379364;0.128;0.100530965;0.112338778;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111202;499018.4936;8987962.582;;;
JAM_A02;T05;121;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;15;0.017671459;0.157757311;0.15;0.117809725;1.051715405;O;S;3;A;NA;10.91;19.46;3.4;2.5;5.3;1.5;20111202;499079.0535;8987968.225;;;
JAM_A02;T05;122;GUARIUBA;Clarisia racemosa;Moraceae;0.59;30.3;0.07210662;0.604436221;0.303;0.237975644;1.994839014;O;S;2;A;NA;13.37;22.09;3.2;2.6;3.2;2.4;20111202;498986.5684;8987960.774;;;
JAM_A02;T05;123;INHARE;Helicostylis sp.;Moraceae;0.65;27.9;0.061136178;0.678259806;0.279;0.219126088;2.431038729;O;S;2;A;NA;16.24;26.23;6;3.2;2.8;2.7;20111202;498993.0695;8987963.031;;;
JAM_A02;T05;124;ENVIRA BRANCA;Annona exsucca;Annonaceae;0.44;8;0.005026548;0.017360402;0.08;0.062831853;0.21700503;O;S;3;A;NA;8.25;12.05;1.2;0.7;1;1;20111202;499001.0519;8987961.201;;;
JAM_A02;T05;125;TATAPIRIRICA;Tapirira guianensis;Anacardiaceae;0.46;10.8;0.009160884;0.03654741;0.108;0.084823002;0.338401942;O;S;3;A;NA;8.78;13.47;2.2;0.9;1.8;1.1;20111202;499005.6221;8987961.89;;;
JAM_A02;T05;126;TAUARI VERMELHO;Couratari sp.;Lecythidaceae;0.54;59.2;0.275253782;4.065255309;0.592;0.464955713;6.86698532;O;C;1;A;NA;26.86;42.21;8.2;0;5.5;8.6;20111202;499006.5654;8987967.686;;;
JAM_A02;T05;127;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;21.6;0.036643537;0.486702273;0.216;0.169646003;2.253251266;O;S;2;A;NA;15.63;29.7;2.4;0.5;1;2;20111202;499006.9219;8987961.9;;;
JAM_A02;T05;128;MUIRAPIRANGA;Brosimum rubescens;Moraceae;0.83;23.7;0.044115029;0.700708087;0.237;0.186139365;2.956574206;O;S;2;A;NA;14.39;29.7;2.8;0;2.3;2;20111202;499007.0259;8987961.809;;;
JAM_A02;T05;129;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;25.8;0.052279243;0.744558352;0.258;0.202632726;2.885885085;O;S;2;A;NA;16.33;31.05;3.4;2.3;2;3;20111202;499009.1228;8987961.887;;;
JAM_A02;T05;130;TUCUMA;Astrocaryum aculeatum;Arecaceae;NA;16.4;0.021124069;0.057927284;0.164;0.128805299;0.353215148;P;S;2;A;NA;37.56;48.54;3;1.8;2.6;3;20111202;499016.9502;8987963.554;;;
JAM_A02;T05;131;ANGELIM AROREIRA;Astronium graveolens;Anacardiaceae;0.82;70;0.3848451;9.557970299;0.7;0.549778714;13.65424328;O;E;1;A;NA;23.85;46.83;9;3.2;10.6;2;20111202;499033.0058;8987964.616;;;
JAM_A02;T05;132;MORTA;NI;NI;0.45;29.6;0.068813445;0.073711164;0.296;0.232477856;0.249024201;O;NA;NA;D;4;NA;3.96;NA;NA;NA;NA;20111202;498898.4267;8987959.662;;;
JAM_A02;T05;133;AÇOITA CAVALO;Luehea sp.;Malvaceae;0.51;60;0.282743339;4.087036561;0.6;0.471238898;6.811727601;O;E;1;A;NA;28.51;44.02;6;5.2;12;5.6;20111202;498960.8097;8987961.426;;;
JAM_A02;T05;134;GUARIUBA;Clarisia racemosa;Moraceae;0.59;7.4;0.00430084;0.009900917;0.074;0.058119464;0.133796174;O;S;2;A;NA;7.32;6.07;0.6;0.4;0.4;0.4;20111202;498967.041;8987958.599;;;
JAM_A02;T05;135;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;51.4;0.207499053;2.749634975;0.514;0.403694656;5.349484387;O;S;2;A;NA;20.79;28.89;6.6;5.4;2.4;6;20111202;498970.0785;8987962.337;;;
JAM_A02;T05;136;BREU BRANCO;Protium paniculatum;Burseraceae;0.49;9.1;0.006503882;0.034364721;0.091;0.071471233;0.377634291;O;S;3;A;NA;8.47;16.64;2.8;2.6;2.2;2.3;20111202;498985.3964;8987960.013;;;
JAM_A02;T05;137;FAVA ORELHA DE MACACO;Enterolobium schomburgkii;Fabaceae;0.71;15.3;0.018385386;0.193715926;0.153;0.120165919;1.266117163;O;S;2;A;NA;17.66;22.84;1.2;1.5;2;1;20111202;498890.8759;8987956.124;;;
JAM_A02;T05;138;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;17.8;0.024884555;0.220108903;0.178;0.139800873;1.236566869;O;S;3;A;NA;11.24;17.07;1.8;1.6;3.4;2.1;20111202;498905.1752;8987956.458;;;
JAM_A02;T05;139;UCUUBA VERMELHA;Virola mollissima;Myristicaceae;0.48;26.7;0.05599025;0.280734518;0.267;0.20970131;1.051440141;O;S;2;A;NA;13.2;16.25;2.7;2.6;2.4;2.8;20111202;498905.9213;8987957.692;;;
JAM_A02;T05;140;LOURO PRETO;Nectandra cuspidata;Lauraceae;0.56;18.3;0.026302199;0.210979971;0.183;0.143727864;1.152896015;O;S;3;A;NA;15.09;22.1;1.8;1.4;1.3;1.5;20111202;498913.9444;8987957.347;;;
JAM_A02;T05;141;ANGELIM PEDRA;Hymenolobium petraeum;Fabaceae;0.71;70;0.3848451;7.633060552;0.7;0.549778714;10.90437222;O;E;1;A;NA;26.44;42.95;3.6;7.2;6.4;2.8;20111202;498918.5222;8987957.95;;;
JAM_A02;T05;142;ANGELIM AROREIRA;Astronium graveolens;Anacardiaceae;0.82;80;0.502654825;10.53993465;0.8;0.628318531;13.17491831;O;S;3;A;NA;28.5;39.54;9.4;11;6.8;8.2;20111202;498923.5892;8987965.582;;;
JAM_A02;T05;143;PINTADINHO;Poeppigia sp.;Fabaceae;0.69;9;0.006361725;0.034943116;0.09;0.070685835;0.388256847;O;S;3;A;NA;8.47;12.28;1.9;1.8;1.7;2;20111202;498929.9641;8987957.256;;;
JAM_A02;T05;144;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;31.4;0.077437117;0.946499684;0.314;0.246615023;3.014330205;O;S;2;A;NA;16.3;26.65;4.5;1.6;3.3;2.5;20111202;498933.0124;8987958.492;;;
JAM_A02;T05;145;GUARUBA;Vochysia maxima;Vochysiaceae;0.49;28.8;0.065144065;0.578392433;0.288;0.226194671;2.008307058;O;C;2;A;NA;17.27;27.96;3.8;3;4.4;2.7;20111202;498840.3477;8987953.384;;;
JAM_A02;T05;146;LOURO PIMENTA;Ocotea canaliculata;Lauraceae;0.48;8.2;0.005281017;0.016755007;0.082;0.064402649;0.204329353;O;S;3;A;NA;5.55;10.21;1.6;1.3;1.5;1.2;20111202;498843.8404;8987958.143;;;
JAM_A02;T05;147;CEDRORANA;Cedrelinga cateniformis;Fabaceae;0.5;100;0.785398163;9.169360529;1;0.785398163;9.169360529;O;E;1;A;NA;31.51;35.76;5;3.2;3.7;5.2;20111202;498846.616;8987963.271;;;
JAM_A02;T05;148;AÇOITA CAVALO;Luehea sp.;Malvaceae;0.51;10.7;0.008992024;0.03985634;0.107;0.084037603;0.372489159;O;S;3;A;NA;9.9;13.5;2.7;0.9;1.4;1.5;20111202;498851.7454;8987953.689;;;
JAM_A02;T05;149;INHARE;Helicostylis sp.;Moraceae;0.65;15.6;0.01911345;0.161953344;0.156;0.122522113;1.038162462;O;S;3;A;NA;11.5;20.04;4.2;1;2.6;1.4;20111202;498860.5146;8987954.578;;;
JAM_A02;T05;150;MACUCU DE SANGUE;Licania heteromorpha;Chrysobalanaceae;0.82;12.9;0.013069811;0.158091213;0.129;0.101316363;1.225513281;O;S;3;A;NA;15.66;22.86;4.6;0;1.3;1;20111202;498862.4172;8987954.562;;;
JAM_A02;T05;151;MORTA;NI;NI;0.7;50.7;0.201885813;1.130166083;0.507;0.398196869;2.229124425;O;NA;NA;D;2;NA;17.41;NA;NA;NA;NA;20111202;498814.3737;8987956.737;;;
JAM_A02;T05;152;MORTA;NI;NI;0.6;18.8;0.027759113;0.066541207;0.188;0.147654855;0.353942592;O;NA;NA;D;1;NA;7.45;NA;NA;NA;NA;20111202;498815.2856;8987951.973;;;
JAM_A02;T05;153;TINTERO;Miconia surinamensis;Miconia surinamensis;0.61;10.3;0.008332289;0.012108936;0.103;0.080896011;0.117562485;O;S;2;A;NA;11.71;3.66;3.2;0;1.3;1.5;20111202;498865.6317;8987954.304;;;
JAM_A02;T05;154;ANANI;Symphonia globulifera;Clusiaceae;0.6;27.3;0.05853494;0.364285569;0.273;0.214413699;1.334379375;O;S;2;A;NA;6.85;16;4.2;2;4.3;3.4;20111202;498821.9018;8987956.27;;;
JAM_A02;T05;155;TATAPIRIRICA;Tapirira guianensis;Anacardiaceae;0.46;19.1;0.02865211;0.111800564;0.191;0.150011049;0.585343266;O;S;3;A;NA;8.08;13.17;5;0;1.5;4.8;20111202;498837.3996;8987954.404;;;
JAM_A02;T05;156;SERINGA;Hevea brasiliensis;Euphorbiaceae;0.49;35.1;0.096761839;0.711166392;0.351;0.275674755;2.026115076;O;C;3;A;NA;12.97;23.04;1.8;1.5;2;3.1;20111202;498830.2955;8987954.34;;;
JAM_A02;T05;157;BURITI;Mauritia flexuosa;Arecaceae;NA;34.1;0.091326884;0.225549894;0.341;0.267820774;0.661436639;P;E;1;A;NA;18.74;28.96;2.2;2.7;2.6;2.8;20111202;498834.8733;8987954.943;;;
JAM_A02;T06;1;QUARUBA;Vochysia guianensis;Vochysiaceae;0.51;55.4;0.241051263;4.971871056;0.554;0.435110583;8.974496491;O;E;1;A;NA;47.7;62.56;4.4;3.5;4.5;0;20111207;498751.5946;8986938.363;;;
JAM_A02;T06;2;BABAÇU;Orbignya phalerata;Arecaceae;NA;18.1;0.025730429;0.069570833;0.181;0.142157068;0.384369242;P;C;2;A;NA;10.27;17.84;1.1;1.1;4.8;1.8;20111207;498752.1147;8986939.898;;;
JAM_A02;T06;3;SERINGA;Hevea brasiliensis;Euphorbiaceae;0.49;54.6;0.234139759;2.264208451;0.546;0.428827397;4.146901924;O;C;2;A;NA;21.27;30.32;4.2;3.2;3;3.7;20111207;498779.5001;8986937.07;;;
JAM_A02;T06;4;SERINGA;Hevea brasiliensis;Euphorbiaceae;0.49;37.4;0.109858354;1.121401845;0.374;0.293738913;2.998400654;O;C;2;A;NA;19.85;32;2.2;2.1;3.3;2;20111207;498781.6907;8986939.208;;;
JAM_A02;T06;5;CEDRORANA;Cedrelinga cateniformis;Fabaceae;0.5;78.8;0.487688277;4.907350195;0.788;0.618893753;6.227601771;O;E;1;A;NA;14.73;30.82;2.3;9.6;4.4;3.4;20111207;498782.2895;8986939.245;;;
JAM_A02;T06;6;SUCUPIRA;Diplotropis sp.;Fabaceae;0.75;5.7;0.002551759;0.017394374;0.057;0.044767695;0.305164458;O;S;3;A;NA;9.63;14.03;1;1;1;1;20111207;498782.9041;8986942.789;;;
JAM_A02;T06;7;ABIURANA;Pouteria gongrijpii;Sapotaceae;0.8;39.6;0.123162998;2.011939186;0.396;0.311017673;5.080654511;O;C;2;A;NA;16.06;31.53;4.2;0;2;2.3;20111207;498783.3927;8986943.02;;;
JAM_A02;T06;8;LIANA;NA;NA;NA;13.1;0.013478218;0.014546687;0.131;0.102887159;0.111043412;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;498748.7946;8986940.195;;;
JAM_A02;T06;9;MORTA;NI;NI;0.6;26.2;0.053912872;0.394637237;0.262;0.205774319;1.506248997;O;NA;NA;D;1;NA;29.17;NA;NA;NA;NA;20111207;498792.5177;8986940.875;;;
JAM_A02;T06;10;UCUUBA;Virola melinoni;Myristicaceae;0.48;11.1;0.009676891;0.037301633;0.111;0.087179196;0.336050744;O;S;2;A;NA;10.56;12.49;1;1;1;1.1;20111207;498793.4107;8986942.933;;;
JAM_A02;T06;11;MACUCU;Licania heteromorpha;Chrysobalanaceae;0.82;9.9;0.007697687;0.058213485;0.099;0.077754418;0.588014998;O;S;2;A;NA;9.61;14.29;0.6;0.4;0.8;0.6;20111207;498793.9938;8986943.269;;;
JAM_A02;T06;12;INHARE;Helicostylis sp.;Moraceae;0.65;16.2;0.020611989;0.139072298;0.162;0.127234502;0.858470975;O;S;2;A;NA;11.87;15.96;1.3;1.7;0;2.3;20111207;498796.1371;8986942.499;;;
JAM_A02;T06;13;AÇAI;Euterpe oleracea;Arecaceae;NA;12.7;0.012667687;0.036031454;0.127;0.099745567;0.283712238;P;S;2;A;NA;10.47;14.57;1.9;2;2;2.3;20111207;498822.6136;8986945.527;;;
JAM_A02;T06;14;LIANA;NA;NA;NA;7.9;0.00490167;0.010893927;0.079;0.062046455;0.137897806;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;498832.39;8986946.227;;;
JAM_A02;T06;15;MATAMATA;Eschweilera parviflora;Lecythidaceae;0.89;38.7;0.117628298;2.599135947;0.387;0.303949089;6.716113559;O;S;2;A;NA;20.39;38.36;3.7;4;3.9;3.5;20111207;498833.4879;8986946.294;;;
JAM_A02;T06;16;TACHI;Tachigali myrmecophila;Fabaceae;0.48;47.1;0.174233514;1.437674696;0.471;0.369922535;3.052387889;O;C;1;A;NA;17.37;26.75;1.6;4.5;2.5;4.3;20111207;498864.0357;8986948.069;;;
JAM_A02;T06;17;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;19.8;0.03079075;0.112691982;0.198;0.155508836;0.569151422;O;C;2;A;NA;13.47;20.49;1.5;1.9;1.5;1.4;20111207;498881.797;8986947.356;;;
JAM_A02;T06;18;TAUARI BRANCO;Couratari guianensis;Lecythidaceae;0.51;16.3;0.020867244;0.117910906;0.163;0.128019901;0.723379789;O;S;2;A;NA;12.51;17.1;1.05;1.5;0.7;1;20111207;498875.74;8986948.286;;;
JAM_A02;T06;19;TAUARI VERMELHO;Couratari sp.;Lecythidaceae;0.54;19.2;0.028952918;0.279835195;0.192;0.150796447;1.457474975;O;C;2;A;NA;19.38;27.63;2.9;3.1;3.1;3.2;20111207;498881.2822;8986947.625;;;
JAM_A02;T06;20;MERAUBA;Mouriri collocarpa;Melastomataceae;0.83;6;0.002827433;0.014635737;0.06;0.04712389;0.243928953;O;S;3;A;NA;5.13;9.58;1.3;1.6;2.2;2.3;20111207;498882.1175;8986948.878;;;
JAM_A02;T06;21;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;17.2;0.023235219;0.214754537;0.172;0.135088484;1.248572887;O;S;2;A;NA;14.05;20.15;1.6;1.3;1.3;1.5;20111207;498908.1579;8986950.677;;;
JAM_A02;T06;22;UCUUBA;Virola melinoni;Myristicaceae;0.48;12.5;0.012271846;0.054261267;0.125;0.09817477;0.434090133;O;S;3;A;NA;10.84;14.33;9;0;6;5;20111207;498912.2398;8986949.224;;;
JAM_A02;T06;23;INHARE;Helicostylis sp.;Moraceae;0.65;13.5;0.014313882;0.073044856;0.135;0.106028752;0.541073007;O;S;2;A;NA;9.69;12.07;1;4;3;7;20111207;498914.6878;8986950.276;;;
JAM_A02;T06;24;LIANA;NA;NA;NA;6.3;0.003117245;0.009259387;0.063;0.049480084;0.146974396;L;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;20111207;498894.3786;8986949.931;;;
JAM_A02;T06;25;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;15;0.017671459;0.17471122;0.15;0.117809725;1.164741466;O;S;2;A;NA;11.1;18.16;1.8;1.6;2;1.9;20111207;498922.8356;8986951.477;;;
JAM_A02;T06;26;BACABA;Oenocarpus bacaba;Arecaceae;NA;6.2;0.003019071;0.009514589;0.062;0.048694686;0.153461114;P;S;1;A;NA;6.36;9.57;6;7;1.7;1.7;20111207;498926.1241;8986951.779;;;
JAM_A02;T06;27;UXIRANA;Sacoglottis guianensis;Humiriaceae;0.84;52.9;0.219786607;3.878868994;0.529;0.415475628;7.332455565;O;C;2;A;NA;21.05;32.42;2.7;2.8;2.9;3;20111207;498933.2318;8986951.815;;;
JAM_A02;T06;28;ACARIQUARA;Minquartia guianensis;Olacaceae;0.77;22.1;0.038359632;0.372371101;0.221;0.173572994;1.68493711;O;S;2;A;NA;8.19;19.45;2.2;1;1.7;1.3;20111207;498935.1703;8986951.132;;;
JAM_A02;T06;29;INHARE;Helicostylis sp.;Moraceae;0.65;5.8;0.002642079;0.007013765;0.058;0.045553093;0.120926988;O;S;3;A;NA;4.33;6.28;1.2;1.3;1.5;1.1;20111207;498941.096;8986952.698;;;
JAM_A02;T06;30;ACARIQUARA;Minquartia guianensis;Olacaceae;0.77;6.1;0.002922467;0.017020018;0.061;0.047909288;0.279016684;O;S;2;A;NA;7.31;11.67;1.4;1.1;1;1.2;20111207;498952.4746;8986953.396;;;
JAM_A02;T06;31;PENTE DE MACACO;Apeiba echinata;Malvaceae;0.28;72.6;0.413964522;2.459644918;0.726;0.570199067;3.387940658;O;E;1;A;NA;16.1;33.26;2.1;6.3;10.4;3.3;20111207;498953.6723;8986953.47;;;
JAM_A02;T06;32;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;24.5;0.047143525;0.479655559;0.245;0.19242255;1.957777792;O;S;2;A;NA;13.61;22.18;3.4;2.3;3.8;3.7;20111207;498956.8558;8986953.866;;;
JAM_A02;T06;33;CEDRORANA;Cedrelinga cateniformis;Fabaceae;0.5;62.4;0.305815195;3.68187947;0.624;0.490088454;5.900447868;O;E;1;A;NA;22.86;36.87;3;3.5;3.4;4.3;20111207;498969.4847;8986951.735;;;
JAM_A02;T06;34;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;25.2;0.049875925;0.699572616;0.252;0.197920337;2.77608181;O;S;1;A;NA;16.22;30.58;2;2.7;2.3;2.2;20111207;498972.5263;8986952.924;;;
JAM_A02;T06;35;TAXI VERMELHO;Tachigali alba;Fabaceae;0.56;41.3;0.133964579;1.63817544;0.413;0.324369441;3.96652649;O;S;1;A;NA;20.15;33.68;1;3.9;3.7;1.8;20111207;498975.1214;8986953.083;;;
JAM_A02;T06;36;MORTA;NI;NI;0.6;11.5;0.010386891;0.035455687;0.115;0.090320789;0.30831032;O;NA;NA;D;1;NA;11.48;NA;NA;NA;NA;20111207;498981.9139;8986955.303;;;
JAM_A02;T06;37;MATA MATA BRANCO;Eschweilera coriacea;Lecythidaceae;0.85;14;0.015393804;0.126030206;0.14;0.109955743;0.900215756;O;S;2;A;NA;10.6;14.83;1;1.1;1.4;9;20111207;498983.6107;8986955.408;;;
JAM_A02;T06;38;LOURO PRETO;Nectandra cuspidata;Lauraceae;0.56;6.7;0.003525652;0.013105705;0.067;0.052621677;0.195607535;O;S;3;A;NA;5.49;10.24;0;2;3;1;20111207;498998.354;8986955.377;;;
JAM_A02;T06;39;BABAÇU;Orbignya phalerata;Arecaceae;NA;47.3;0.175716346;0.414128106;0.473;0.371493331;0.875535108;P;S;3;A;NA;7.09;23.06;1.3;2.3;4;4;20111207;499002.6879;8986953.364;;;
JAM_A02;T06;40;TAUARI;Couratari stellata;Lecythidaceae;0.63;13.8;0.014957123;0.132534332;0.138;0.108384947;0.960393708;O;C;1;A;NA;14.77;21.59;2;1;1.4;1.4;20111207;499010.1212;8986956.269;;;
JAM_A02;T06;41;MUIRAPIRANGA;Brosimum rubescens;Moraceae;0.83;68.1;0.364237038;6.4656603;0.681;0.534856149;9.494361674;O;E;1;A;NA;24.96;33.19;2.7;5.6;4.3;3;20111207;499019.9115;8986956.727;;;
JAM_A02;T06;42;ENVIRA BRANCA;Annona exsucca;Annonaceae;0.44;6.5;0.003318307;0.007679807;0.065;0.051050881;0.118150874;O;S;2;A;NA;6.54;8.07;1.2;1;1;1.3;20111207;499029.2841;8986957.458;;;
JAM_A02;T06;43;TAXI PRETO;Tachigali myrmecophila;Fabaceae;0.48;9.8;0.007542964;0.030663395;0.098;0.07696902;0.312891788;O;S;2;A;NA;9.91;13.18;1;7;6;5;20111207;499031.5789;8986957.612;;;
JAM_A02;T06;44;MORTA;NI;NI;0.6;50;0.196349541;0.832457361;0.5;0.392699082;1.664914722;O;NA;NA;D;1;NA;14.96;NA;NA;NA;NA;20111207;499031.9155;8986953.826;;;
JAM_A02;T06;45;URUCUM;Bixa orellana;Bixaceae;0.32;16.3;0.020867244;0.081496974;0.163;0.128019901;0.499981434;O;S;2;A;NA;10.59;18.83;1.4;1.7;1.3;1.5;20111207;499036.5926;8986957.549;;;
JAM_A02;T06;46;BABAÇU;Orbignya phalerata;Arecaceae;NA;22.6;0.040114997;0.105074502;0.226;0.177499985;0.464931424;P;S;2;A;NA;7.27;20.1;3.3;3.4;3.5;3.3;20111207;499039.2678;8986958.029;;;
JAM_A02;T06;47;COPAIBA;Copaifera reticulata;Fabaceae;0.61;7.2;0.004071504;0.017341491;0.072;0.056548668;0.240854039;O;S;3;A;NA;4.44;10.82;6;4;1;0;20111207;499053.2487;8986958.769;;;
JAM_A02;T06;48;INHARE;Helicostylis sp.;Moraceae;0.65;35.7;0.100098211;2.040151738;0.357;0.280387144;5.71471075;O;C;1;A;NA;37.07;48.2;2.3;1.9;1.7;1.8;20111207;499050.2368;8986958.867;;;
JAM_A02;T06;49;TAXI PRETO;Tachigali myrmecophila;Fabaceae;0.48;10.2;0.008171282;0.040879524;0.102;0.080110613;0.400779646;O;S;3;A;NA;10.63;16.22;5;1.8;2;1;20111207;499068.1962;8986960.075;;;
JAM_A02;T06;50;SUMAUMA;Ceiba pentandra;Malvaceae;0.35;81;0.515299735;1.354635999;0.81;0.636172512;1.672390122;O;S;3;A;NA;8.58;11.5;1.2;1.3;1.1;1;20111207;499077.1946;8986960.38;;;
JAM_A02;T06;51;MORTA;NI;NI;0.58;24;0.045238934;0.163509054;0.24;0.188495559;0.681287725;O;NA;NA;D;3;NA;12.83;NA;NA;NA;NA;20111207;499049.613;8986956.019;;;
JAM_A02;T06;52;UCUUBA;Virola melinoni;Myristicaceae;0.48;25.6;0.051471854;0.380530706;0.256;0.20106193;1.48644807;O;S;2;A;NA;14.79;23.96;1.3;2;6;1;20111207;499084.0727;8986959.339;;;
JAM_A02;T06;53;INHARE;Helicostylis sp.;Moraceae;0.65;12.8;0.012867964;0.083210386;0.128;0.100530965;0.650081139;O;S;3;A;NA;10.38;15.29;2;1;1.3;1;20111207;499087.3467;8986961.464;;;
JAM_A02;T06;54;AÇAI;Euterpe oleracea;Arecaceae;NA;12.3;0.011882289;0.033952526;0.123;0.096603974;0.276036797;P;S;3;A;NA;13.9;18.32;2;1.9;2;2.1;20111207;499050.8903;8986958.51;;;
JAM_A02;T06;55;TAXI BRANCO;Tachigali paniculata;Fabaceae;0.56;76;0.453645979;6.950238862;0.76;0.596902604;9.145051134;O;E;1;A;NA;26.86;42.21;7.8;6.7;5.8;6.4;20111207;499092.6782;8986957.914;;;
JAM_A02;T06;56;ARATACIU;Sagotia racemosa;Euphorbiaceae;0.58;13;0.013273229;0.073075651;0.13;0.102101761;0.562120391;O;C;2;A;NA;6.47;14.65;2.7;1.4;2;2.9;20111207;499099.1761;8986961.357;;;
JAM_A02;T06;57;BABAÇU;Orbignya phalerata;Arecaceae;NA;27.2;0.058106898;0.148221882;0.272;0.2136283;0.544933389;P;C;1;A;NA;9.25;22.69;2.3;3.5;4;3.4;20111207;499101.8697;8986953.521;;;
JAM_A02;T06;58;CATUABA;Abuta grandifolia;Menispermaceae;0.45;75;0.441786467;4.944074638;0.75;0.589048623;6.592099518;O;E;1;A;NA;17.17;38.37;4.9;0;5.8;7.7;20111207;499116.8236;8986959.538;;;
JAM_A02;T06;59;CARIPE;Licania octandra;Chrysobalanaceae;0.83;14.3;0.016060607;0.086535074;0.143;0.112311937;0.605140379;O;S;1;A;NA;4.33;10.08;2.6;3.7;3;2.7;20111207;499116.5868;8986963.33;;;
JAM_A02;T06;60;MUMBAÇA;Astrocaryum gynacant;Arecaceae;NA;6.1;0.002922467;0.009231583;0.061;0.047909288;0.151337428;P;S;3;A;NA;1.83;4.32;1.3;1.1;1;1;20111207;499122.1804;8986963.606;;;
JAM_A02;T06;61;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;5.1;0.002042821;0.007575646;0.051;0.040055306;0.148542078;O;S;2;A;NA;6.14;8.08;4;5;6;3;20111207;499124.7746;8986963.781;;;
JAM_A02;T06;62;TAXI VERMELHO;Tachigali alba;Fabaceae;0.56;43.6;0.149301049;1.918501599;0.436;0.342433599;4.400233026;O;C;2;A;NA;22.33;35.39;4.5;3.3;4.1;6.1;20111207;499132.0456;8986964.47;;;
JAM_A02;T06;63;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;29.8;0.069746499;0.75992467;0.298;0.234048653;2.550082787;O;S;3;A;NA;16.53;23.75;1.8;0;1;9;20111207;499142.8025;8986962.288;;;
JAM_A02;T06;64;MUIRAPIRANGA;Brosimum rubescens;Moraceae;0.83;10.4;0.008494867;0.055508366;0.104;0.081681409;0.533734285;O;S;2;A;NA;6.75;12.22;1.9;2.9;2.1;2.5;20111207;499157.0204;8986965.649;;;
JAM_A02;T06;65;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;21;0.034636059;0.303030752;0.21;0.164933614;1.443003581;O;S;2;A;NA;10.28;19.07;0;1;1.7;1.4;20111207;499160.8991;8986964.507;;;
JAM_A02;T06;66;CACAU;Theobroma glaucum;Malvaceae;0.53;12.1;0.011499015;0.071869866;0.121;0.095033178;0.593965831;O;S;2;A;NA;14.63;18.21;1.2;1.1;1.3;1.3;20111207;499170.9014;8986963.175;;;
JAM_A02;T06;67;NI;NI;NI;0.62;36.1;0.102353874;1.1628652;0.361;0.283528737;3.221233241;O;S;3;A;NA;18.59;28.28;2;2.8;3;3.5;20111207;499173.028;8986966.025;;;
JAM_A02;T06;68;ANDIROBA;Carapa guianensis;Meliaceae;0.57;5.8;0.002642079;0.009819409;0.058;0.045553093;0.169300148;O;S;3;A;NA;7.39;10.08;6;3;4;1;20111207;499173.5705;8986966.963;;;
JAM_A02;T06;69;TAXI PRETO;Tachigali myrmecophila;Fabaceae;0.48;5;0.001963495;0.005793344;0.05;0.039269908;0.115866886;O;S;3;A;NA;8.12;9.56;4;6;3;0;20111207;499183.4544;8986967.528;;;
JAM_A02;T06;70;MARIA PRETA;Zizyphus itacaiunensis;Rhamnaceae;0.84;15.3;0.018385386;0.179514804;0.153;0.120165919;1.173299372;O;S;2;A;NA;9.6;17.99;1.1;1.7;8;2.7;20111207;499183.5791;8986967.135;;;
JAM_A02;T06;71;INHARE;Helicostylis sp.;Moraceae;0.65;54.6;0.234139759;3.444648906;0.546;0.428827397;6.308880779;O;E;1;A;NA;21.53;34.79;3;3.7;3.8;4;20111207;499189.0792;8986967.305;;;
JAM_A02;T06;72;BREU MANGA;Tetragastris altissima;Burseraceae;0.71;19.9;0.031102553;0.600463401;0.199;0.156294235;3.017404026;O;S;3;A;NA;24.22;42.09;3;2.1;2.7;2;20111207;499191.3616;8986967.659;;;
JAM_A02;T06;73;UCUUBA;Virola melinoni;Myristicaceae;0.48;76;0.453645979;5.999182067;0.76;0.596902604;7.893660615;O;E;1;A;NA;29.47;42.85;7.2;3.7;3.4;4.2;20111207;499195.3336;8986961.812;;;
