area.code,transect,tree,common.name,scientific.name,family.name,DBH,type,canopy,light,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,Date,UTM.Easting,UTM.Northing
CAU_A01,T02,47,fava,Parkia sp.,Fabaceae,40.8,O,S,1,FALSE,NA,12.56,22.84,7.1,4,6.7,6,20120209,778791.84091185,9585343.77625316
CAU_A01,T02,49,casca seca,Licania canescens,Chrysobalanaceae,17.5,O,S,2,FALSE,NA,17.15,27.97,1.8,3.2,4.6,1,20120209,778783.610996717,9585344.78736365
CAU_A01,T02,50,matamata,Eschweilera amazonica,Lecythidaceae,24,O,S,2,FALSE,NA,16.75,27.47,2.7,6.1,2.6,2.3,20120209,778779.378468935,9585345.30736333
CAU_A01,T02,51,morta,NA,NA,58.9,O,NA,NA,TRUE,4,NA,5.27,NA,NA,NA,NA,20120209,778778.107050979,9585350.50116099
CAU_A01,T02,52,parajuba,Manilkara bidentata,Sapotaceae,39.8,O,S,2,FALSE,NA,19.95,28.26,2.4,3.1,3.2,3,20120209,778776.581171967,9585345.85253725
CAU_A01,T02,55,amapa amargoso,Brosimum guianense,Moraceae,48.6,O,E,1,FALSE,NA,20.24,30.26,6.8,5.2,6.6,0.2,20120209,778759.305023024,9585348.04454142
CAU_A01,T02,56,manguerana,Tovomita sp.,Clusiaceae,10.6,O,S,2,FALSE,NA,4.79,8.31,1.9,1.2,1.5,1.1,20120209,778751.460892257,9585348.12955358
CAU_A01,T02,57,jatereu,Lecythis idatimon,Lecythidaceae,32.7,O,E,1,FALSE,NA,14.91,20.84,5.3,1.3,2.6,4.3,20120209,778741.251072025,9585349.38618682
CAU_A01,T02,58,breu barrote,Tetragastris panamensis,Burseraceae,17.1,O,S,2,FALSE,NA,6.92,13.23,2,5.2,0,4.3,20120209,778739.780427967,9585349.40387173
CAU_A01,T02,59,ingarana,Inga sp.,Fabaceae,34.5,O,S,1,FALSE,NA,8.35,20,3.4,2.4,3.2,4.2,20120209,778734.834048439,9585348.87113915
CAU_A01,T02,60,matamata,Eschweilera parviflora,Lecythidaceae,11.3,O,S,1,FALSE,NA,6.66,14.72,0.7,0.3,4.5,0.5,20120209,778723.168494039,9585350.34490077
CAU_A01,T02,61,fava vermelha,Stryphnodendron pulcherrimum,Fabaceae,23.5,O,E,1,FALSE,NA,10.46,17.12,1.7,1.3,1,3.7,20120209,778716.803058669,9585350.51992748
CAU_A01,T02,62,parapara,Jacaranda copaia,Bignoniaceae,11.1,O,S,1,FALSE,NA,10.55,11.58,0.7,0.8,0.9,0.5,20120209,778708.071933834,9585351.86657529
CAU_A01,T02,64,cajuacu,Anacardium spruceanum,Anacardiaceae,20.8,O,S,2,FALSE,NA,11.1,15.98,1.9,1.3,1.8,1.7,20120209,778699.289220784,9585352.52314871
CAU_A01,T02,65,abiu cutite,NA,NA,21,O,S,2,FALSE,NA,8.33,18.05,1.8,0.9,2.1,0.3,20120209,778699.222722679,9585351.63363086
CAU_A01,T02,66,abiu cutite,NA,NA,42,O,C,1,FALSE,NA,14.22,21.94,4.5,3.2,3.5,2.7,20120209,778694.95810021,9585353.65718701
CAU_A01,T02,67,casca seca,Licania canescens,Chrysobalanaceae,10.4,O,S,2,FALSE,NA,7.14,12.09,2.2,1.3,1.5,1.8,20120209,778693.367580645,9585352.07134647
CAU_A01,T02,69,embauba,Cecropia ficifolia,Urticaceae,25.3,O,S,1,FALSE,NA,13.28,20.13,5,4.2,3.3,3.5,20120209,778684.57741265,9585352.62819816
CAU_A01,T02,72,breu branco,Protium paniculatum,Burseraceae,12.8,O,S,2,FALSE,NA,10.96,15.91,2.5,2.9,3.1,2.5,20120209,778669.451629063,9585353.75896349
CAU_A01,T02,74,tamanqueira,Zanthoxylum rhoifolium,Rutaceae,32,O,S,2,FALSE,NA,15.09,21.69,5.7,6.9,5.3,2,20120209,778655.309157427,9585354.91649795
CAU_A01,T02,75,breu branco,Protium paniculatum,Burseraceae,54.3,O,S,1,FALSE,NA,23.59,35.56,3.5,6,5.5,2,20120209,778653.160257748,9585358.988027
CAU_A01,T02,77,macucu,Licania guianensis,Chrysobalanaceae,36.7,O,C,1,FALSE,NA,6.48,11.14,4.9,3.5,3.7,6.6,20120209,778620.178305225,9585357.54279163
CAU_A01,T02,78,jatereu,Lecythis idatimon,Lecythidaceae,28.8,O,S,2,FALSE,NA,12.24,18.14,3.2,4.6,4,1.4,20120209,778612.925875788,9585358.97945399
CAU_A01,T02,79,abiu cutite,NA,NA,47.2,O,S,2,FALSE,NA,14.51,21.53,7.2,5,4.8,0.8,20120209,778613.12030074,9585361.58019676
CAU_A01,T02,81,liana,NA,NA,18,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120209,778599.677853163,9585358.97507454
CAU_A01,T02,83,ucurana,Sloanea guianensis,Elaeocarpaceae,28.9,O,S,2,FALSE,NA,13.64,21.84,3.7,2.3,1.8,2.6,20120209,778589.505307653,9585360.73031644
CAU_A01,T02,84,fava-core,Parkia nitida,Fabaceae,88.3,O,E,1,FALSE,NA,12.43,23.56,7.8,10,4.9,19.3,20120209,778587.364459315,9585364.90954496
CAU_A01,T02,85,abiu cutite,NA,NA,26.5,O,S,2,FALSE,NA,10.89,16.97,2.7,2.1,1.4,5.2,20120209,778571.791975453,9585360.06498412
CAU_A01,T02,87,abiurana,Pouteria gongrijpii,Sapotaceae,46,O,C,1,FALSE,NA,20.4,30.42,2.8,6.2,2.5,3.8,20120209,778578.398729762,9585356.55468621
CAU_A01,T02,90,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,42,O,C,1,FALSE,NA,21.12,31.48,3.7,2.6,2.9,3.1,20120209,778602.020581398,9585357.49631052
CAU_A01,T02,92,casca seca,Licania canescens,Chrysobalanaceae,36.8,O,C,2,FALSE,NA,22.14,39.35,2.4,4.5,3.2,4.2,20120209,778641.520425291,9585354.24256494
CAU_A01,T02,94,guajara branco,Pouteria sp.,Sapotaceae,50.2,O,S,2,FALSE,NA,13.32,19.84,5.2,3,6.3,2.8,20120209,778662.884910192,9585351.24150345
CAU_A01,T02,97,breu branco,Protium paniculatum,Burseraceae,15.7,O,S,2,FALSE,NA,11.16,18.88,2.6,3.6,3.9,2.1,20120209,778674.323459147,9585353.29447875
CAU_A01,T02,98,cupiuba,Goupia glabra,Goupiaceae,63.8,O,E,1,FALSE,NA,16.61,24.42,5.4,5.8,6.1,5.3,20120209,778694.186883816,9585349.9042375
CAU_A01,T02,99,morta,NA,NA,10.9,O,NA,NA,TRUE,1,NA,5.23,NA,NA,NA,NA,20120209,778715.301998438,9585350.13074773
CAU_A01,T02,100,inga,Inga marginata,Fabaceae,10.8,O,S,2,FALSE,NA,9.34,13.55,2,3.1,2.8,1.7,20120209,778746.529422617,9585347.79626446
CAU_A01,T02,102,sucupira,Diplotropis sp.,Fabaceae,51.4,O,E,1,FALSE,NA,25.18,30.97,0.8,5,1.7,2.9,20120209,778769.778527028,9585343.75180218
CAU_A01,T02,106,angelim rajado,Zygia racemosa,Fabaceae,31.7,O,S,1,FALSE,NA,14.97,21.71,1.7,3.7,1.7,1.7,20120209,778814.649533787,9585340.97403267
CAU_A01,T02,107,jatereu,Lecythis idatimon,Lecythidaceae,13.1,O,S,2,FALSE,NA,7.07,11.66,1.4,3.2,1.4,1.4,20120209,778816.741409458,9585340.51552536
CAU_A01,T02,109,capueiro,Rinorea guianensis,Violaceae,18.3,O,S,2,FALSE,NA,8.7,15.36,1.5,3.5,2.2,2.2,20120209,778824.278097403,9585339.69033522
CAU_A01,T02,110,abiu cutite,NA,NA,58.7,O,E,1,FALSE,NA,18.14,27.99,1.9,9.3,0.3,0.3,20120209,778827.78426801,9585337.14378487
CAU_A01,T02,111,inga,Inga marginata,Fabaceae,10,O,S,3,FALSE,NA,6.33,14,0.7,1.1,0.2,0.2,20120209,778830.614694966,9585338.81108196
CAU_A01,T02,112,capueiro,Rinorea guianensis,Violaceae,18.2,O,S,2,FALSE,NA,10.52,17.27,1.9,2.3,1.8,1.8,20120209,778833.810083664,9585337.6205482
CAU_A01,T02,113,fava vermelha,Stryphnodendron pulcherrimum,Fabaceae,65,O,E,1,FALSE,NA,29.07,39.82,3.5,9,11.2,11.2,20120209,778845.426705118,9585331.14769991
CAU_A01,T02,114,uxirana,Sacoglottis guianensis,Humiriaceae,28.7,O,C,2,FALSE,NA,16.7,27.83,0.1,0.1,8.2,8.2,20120209,778849.09421177,9585335.74277158
CAU_A01,T02,115,matamata,Eschweilera amazonica,Lecythidaceae,21,O,S,1,FALSE,NA,13.1,21.53,2.2,0.7,1.6,1.6,20120209,778850.0347735,9585335.62721609
CAU_A01,T02,116,macucu,Licania guianensis,Chrysobalanaceae,37,O,C,1,FALSE,NA,13.66,23,0,2.4,7.5,7.5,20120209,778850.504078835,9585335.56149805
CAU_A01,T02,117,morta,NA,NA,41.3,O,NA,NA,TRUE,4,NA,31.44,NA,NA,NA,NA,20120209,778851.655392777,9585335.21854623
CAU_A01,T02,119,liana,NA,NA,10.6,L,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,20120209,778859.314021823,9585335.38589342
CAU_A01,T02,120,pintadinho,Poeppigia procera,Fabaceae,37.7,O,C,2,FALSE,NA,22.25,25.64,3.2,0,2.8,0,20120209,778861.085398291,9585334.26149885
CAU_A01,T02,121,capueiro,Rinorea guianensis,Violaceae,17.5,O,C,2,FALSE,NA,13.24,21.2,3.2,2.5,3.2,2.2,20120209,778865.192532631,9585334.66367165
CAU_A01,T02,122,casca seca,Licania canescens,Chrysobalanaceae,38,O,S,2,FALSE,NA,11.44,17.6,3.4,3.5,2.8,4.2,20120209,778862.130417584,9585331.11055361
CAU_A01,T02,123,matamata,Eschweilera parviflora,Lecythidaceae,16.7,O,S,1,FALSE,NA,10.56,17.37,2.1,1.9,2.1,2.8,20120209,778874.363808589,9585332.73391342
CAU_A01,T02,125,freijo branco,Cordia scabrifolia,Boraginaceae,40.5,O,C,2,FALSE,NA,16.86,26.3,1.9,4.2,7.4,2.6,20120209,778880.748501894,9585330.23433815
CAU_A01,T02,127,morta,NA,NA,40.8,O,NA,NA,TRUE,4,NA,18.74,NA,NA,NA,NA,20120209,778901.965216059,9585331.32789338
CAU_A01,T02,128,matamata,Eschweilera amazonica,Lecythidaceae,45,O,S,2,FALSE,NA,20.1,27.84,4.4,4.9,5.4,3.8,20120209,778907.754615896,9585327.1767201
CAU_A01,T02,130,matamata vermelho,Eschweilera coriacea,Lecythidaceae,56.8,O,C,1,FALSE,NA,22.68,38.02,4.5,4.8,6.2,3.5,20120209,778937.285044578,9585326.43426808
CAU_A01,T02,131,jatereu,Lecythis idatimon,Lecythidaceae,11,O,S,2,FALSE,NA,9.98,15.29,1.8,1.9,1.3,1.5,20120209,778939.26717096,9585327.79581878
CAU_A01,T02,132,merauba,Mouriri collocarpa,Melastomataceae,25,O,S,2,FALSE,NA,16.7,27.78,2.8,2.8,3.4,1.9,20120209,778943.936477606,9585327.44056017
CAU_A01,T02,133,matamata,Eschweilera amazonica,Lecythidaceae,14,O,S,2,FALSE,NA,11.26,18,2.1,3.2,1.9,2.9,20120209,778945.804200264,9585327.29845673
CAU_A01,T02,136,tachi preto,Tachigali myrmecophila,Fabaceae,43.2,O,E,1,FALSE,NA,25.72,31.88,7.5,5.6,4.7,3.8,20120209,778966.19681351,9585323.73310565
CAU_A01,T02,137,joao-mole,Neea oppositifolia,Nyctaginaceae,52,O,E,1,FALSE,NA,29.19,36.96,4.7,5,3.8,4.3,20120209,778968.379737755,9585321.56124008
CAU_A01,T02,139,inhare,Helicostylis sp.,Moraceae,15.4,O,S,1,FALSE,NA,5.93,8.46,0.5,0.6,0.7,0.5,20120209,778991.096474723,9585323.85244824
CAU_A01,T02,140,envira preta,Guatteria schomburgkiana,Annonaceae,29.3,O,C,1,FALSE,NA,21.61,28.86,2.4,0,1.8,1.6,20120209,779014.443007948,9585322.07615521
CAU_A01,T02,141,jatereu,Lecythis idatimon,Lecythidaceae,22.5,O,C,1,FALSE,NA,8.34,13.16,3.2,1.8,2.4,4.8,20120209,779015.383848817,9585322.09683836
CAU_A01,T02,142,matamata,Eschweilera parviflora,Lecythidaceae,20.4,O,S,2,FALSE,NA,23.17,33,2.1,2.9,2.1,2.2,20120209,779018.253710889,9585322.78108951
CAU_A01,T02,143,louro vermelho,Sextonia rubra,Lauraceae,79.4,O,E,1,FALSE,NA,33.52,43.94,9.8,7,10.9,10.4,20120209,779025.625977621,9585320.91642217
CAU_A01,T02,144,breu barrote,Tetragastris panamensis,Burseraceae,10.2,O,S,1,FALSE,NA,12.61,16.82,1.2,3.2,2.4,2.7,20120209,779036.855679846,9585320.3709139
CAU_A01,T02,145,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,11,O,S,2,FALSE,NA,9.67,12.49,1.2,2.1,0.9,2.8,20120209,779041.058055826,9585320.05118115
CAU_A01,T02,146,mato,NA,NA,19,O,S,1,FALSE,NA,2.64,8.39,0,2.8,0.7,2.4,20120209,779042.993449655,9585320.79850708
CAU_A01,T02,149,parapara,Jacaranda copaia,Bignoniaceae,12,O,S,2,FALSE,NA,11.37,13.97,1.1,1.7,1.2,1.9,20120209,779056.037162446,9585319.40493573
CAU_A01,T02,151,araracanga,Aspidosperma spruceanum,Apocynaceae,54.5,O,C,2,FALSE,NA,26.78,37.79,1,1.8,1,3.9,20120209,779067.030350184,9585328.09598906
CAU_A01,T02,152,embauba,Cecropia ficifolia,Urticaceae,41,O,C,2,FALSE,NA,18.06,23.88,5.5,1.8,1,3.9,20120209,779055.228841348,9585314.95342999
CAU_A01,T02,153,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,50,O,C,2,FALSE,NA,20,38.36,1,7,8,1.1,20120209,779042.040985943,9585314.45247689
CAU_A01,T02,154,embauba,Cecropia ficifolia,Urticaceae,39.9,O,C,2,FALSE,NA,21.87,29.2,2.2,2,2.1,2.1,20120209,779041.927189135,9585312.95679969
CAU_A01,T02,155,matamata preto,Eschweilera ovata,Lecythidaceae,37.4,O,C,2,FALSE,NA,14.95,24.84,4.2,4,3.2,4.1,20120209,779037.371679297,9585314.8077355
CAU_A01,T02,156,pau-jacare,Laetia procera,Salicaceae,53.4,O,C,2,FALSE,NA,23.17,36.22,6.8,3.8,4,8,20120209,779025.076385771,9585332.2106652
CAU_A01,T02,157,tachi preto,Tachigali myrmecophila,Fabaceae,75,O,C,2,FALSE,NA,28.21,44.04,9.5,7.7,5,8.5,20120209,779015.633411987,9585313.03178108
CAU_A01,T02,158,casca seca,Licania canescens,Chrysobalanaceae,43.1,O,C,2,FALSE,NA,27.69,40.7,4.9,3.8,4.2,5.8,20120209,779004.427076058,9585313.88440173
CAU_A01,T02,159,guajara branco,Pouteria sp.,Sapotaceae,52.1,O,C,2,FALSE,NA,24.8,36.89,2.9,3.4,3.8,3.5,20120209,778959.134801598,9585317.33041022
CAU_A01,T02,160,macaranduba,Manilkara huberi,Sapotaceae,35.8,O,C,2,FALSE,NA,24.63,35,2.1,1.5,2,2.1,20120209,778956.011946845,9585319.49355806
CAU_A01,T02,161,casca seca,Licania canescens,Chrysobalanaceae,48.1,O,C,2,FALSE,NA,27.79,37.51,3.5,4.5,3.5,2.8,20120209,778955.002220993,9585318.56749164
CAU_A01,T02,162,casca seca,Licania canescens,Chrysobalanaceae,45.3,O,C,2,FALSE,NA,24.03,33.04,3,2.6,3.1,2.2,20120209,778912.715637272,9585336.82816869
CAU_A01,T02,163,morta,NA,NA,53.3,O,NA,NA,TRUE,2,NA,10.24,NA,NA,NA,NA,20120209,778905.320611178,9585338.39370059
CAU_A01,T02,164,morta,NA,NA,46.4,O,NA,NA,TRUE,1,NA,5.13,NA,NA,NA,NA,20120209,778884.457758361,9585323.43333754
CAU_A01,T02,165,macaranduba,Manilkara huberi,Sapotaceae,53,O,S,2,FALSE,NA,23.31,36.18,7.9,7.6,3,6.2,20120209,778872.860356305,9585325.31860219
CAU_A01,T02,166,morta,NA,NA,46,O,NA,NA,TRUE,4,NA,14.68,NA,NA,NA,NA,20120209,778830.726279043,9585345.54774874
CAU_A01,T02,167,morta,NA,NA,57.8,O,NA,NA,TRUE,1,NA,3.27,NA,NA,NA,NA,20120209,778830.665308492,9585345.05148008
CAU_A01,T02,168,fava-saboeiro,Abarema cochleata,Fabaceae,52,O,C,2,FALSE,NA,15.84,22.71,3.6,3.9,4.5,4.1,20120209,778830.909190693,9585347.03655475
CAU_A01,T02,169,roxinho,Peltogyne lecointei,Fabaceae,38.4,O,C,2,FALSE,NA,27.98,42.97,5.4,5.2,5.4,6.5,20120209,778829.150008335,9585348.26020306
CAU_A01,T02,170,embauba,Cecropia ficifolia,Urticaceae,43.7,O,C,2,FALSE,NA,23.12,31.05,8.6,3.5,7.2,6,20120209,778793.26901615,9585334.02937087
CAU_A01,T02,171,matamata branco,Eschweilera coriacea,Lecythidaceae,53.3,O,C,2,FALSE,NA,21.26,35.85,3.6,2.1,2.8,2.1,20120209,778759.482075571,9585356.9761962
CAU_A01,T02,172,pintadinho,Poeppigia procera,Fabaceae,44.8,O,C,2,FALSE,NA,22.73,36.62,3.2,2.6,2.6,2.8,20120209,778757.800605683,9585354.17375053
CAU_A01,T02,173,matamata branco,Eschweilera coriacea,Lecythidaceae,42,O,C,2,FALSE,NA,17.45,32.63,4,2.7,3.8,2.5,20120209,778754.459655608,9585355.42630196
CAU_A01,T02,174,abiurana,Pouteria gongrijpii,Sapotaceae,48.9,O,C,2,FALSE,NA,26.05,38.84,4,2.2,3.2,2.8,20120209,778751.187291023,9585357.59629332
CAU_A01,T02,175,ucuuba,Virola michelii,Myristicaceae,40.1,O,C,2,FALSE,NA,18.51,16.57,7,0.9,1.2,1.1,20120209,778747.628656569,9585355.93697017
CAU_A01,T02,176,morta,NA,NA,50,O,NA,NA,TRUE,1,NA,8.67,NA,NA,NA,NA,20120209,778743.094915374,9585341.2340445
CAU_A01,T02,177,pintadinho,Poeppigia procera,Fabaceae,48,O,C,2,FALSE,NA,20.35,32.68,6.8,5.8,10,3.1,20120209,778733.51600471,9585357.49339156
CAU_A01,T02,178,uxirana,Sacoglottis guianensis,Humiriaceae,36.9,O,C,2,FALSE,NA,20.84,30.29,4.5,2.1,3.2,2.1,20120209,778727.179648394,9585344.93080573
CAU_A01,T02,179,copaiba,Copaifera reticulata,Fabaceae,81,O,C,2,FALSE,NA,27.12,42.54,7.1,6.1,6.1,4.2,20120209,778690.324087626,9585344.1762677
CAU_A01,T02,180,matamata preto,Eschweilera ovata,Lecythidaceae,41.4,O,C,2,FALSE,NA,13.43,28.06,3.1,5.1,2.7,2.4,20120209,778686.644307939,9585347.45973006
CAU_A01,T02,181,macucu,Licania guianensis,Chrysobalanaceae,52.9,O,C,2,FALSE,NA,21.83,35.41,6.7,1.5,4.1,3.2,20120209,778672.863771473,9585360.02201826
CAU_A01,T02,182,casca seca,Licania canescens,Chrysobalanaceae,45,O,C,2,FALSE,NA,25.19,35.34,4,3.3,3.8,5.2,20120209,778661.265311573,9585362.39327546
CAU_A01,T02,183,morta,NA,NA,35.9,O,NA,NA,TRUE,1,NA,5.18,NA,NA,NA,NA,20120209,778649.629576951,9585364.265924
CAU_A01,T02,184,abiurana casca fina,Pouteria retinervis,Sapotaceae,43,O,C,2,FALSE,NA,17.61,27.63,2.1,1.2,2.1,3.1,20120209,778643.069572299,9585348.71168622
CAU_A01,T02,185,capueiro,Rinorea guianensis,Violaceae,37.8,O,C,2,FALSE,NA,14.84,29.54,3.2,3.6,4.6,1.8,20120209,778628.838382053,9585361.80905937
CAU_A01,T02,186,abiurana,Pouteria gongrijpii,Sapotaceae,52.4,O,C,2,FALSE,NA,15.87,29.57,6,2,3.7,2.6,20120209,778618.890081274,9585366.56393097
CAU_A01,T02,187,matamata branco,Eschweilera coriacea,Lecythidaceae,36.4,O,C,2,FALSE,NA,16.89,34.88,4.8,2.8,0.7,4.7,20120209,778586.951080257,9585365.94323858
CAU_A01,T02,188,louro canelado,Ocotea canaliculata,Lauraceae,56.3,O,C,2,FALSE,NA,28.53,33.96,5.9,3.1,4.7,5.7,20120209,778581.372896567,9585350.39582558
CAU_A01,T03,2,caramuxi,Pouteria hispida,Sapotaceae,49.3,O,C,2,FALSE,NA,7.14,12.25,3.1,2.7,3.2,3.1,20120128,780189.504002194,9586546.37428598
CAU_A01,T03,3,parajuba,Manilkara bidentata,Sapotaceae,49,O,C,2,FALSE,NA,17.94,30.23,3.1,3.2,2.7,2.9,20120128,780175.650718439,9586546.06111385
CAU_A01,T03,5,jatoba,Hymenaea courbaril,Fabaceae,105.7,O,E,1,FALSE,NA,36.4,53.21,17,6.2,5.3,7.7,20120128,780168.956146121,9586546.20985067
CAU_A01,T03,7,abiurana,Pouteria gongrijpii,Sapotaceae,11.4,O,S,2,FALSE,NA,5.59,11.22,3.1,3.7,3.7,3.7,20120128,780153.744526749,9586542.55712636
CAU_A01,T03,8,inhare,Helicostylis sp.,Moraceae,18,O,S,3,FALSE,NA,16.81,27.28,3,3.7,3.1,2.3,20120128,780150.878330112,9586542.49233213
CAU_A01,T03,10,arataciu,Sagotia racemosa,Euphorbiaceae,14,O,S,2,FALSE,NA,6.17,9.68,1.2,1,1.5,1.8,20120128,780149.925010486,9586542.37875755
CAU_A01,T03,11,mato,NA,NA,32.5,O,S,2,FALSE,NA,15.83,23.29,2.9,3,2.9,2.5,20120128,780148.500952396,9586541.9464626
CAU_A01,T03,18,jatereu,Lecythis idatimon,Lecythidaceae,37.4,O,C,2,FALSE,NA,17.79,29.69,2.7,2,2.1,2.8,20120128,780090.187719912,9586542.12859667
CAU_A01,T03,19,maracatiara,Astronium graveolens,Anacardiaceae,100,O,E,1,FALSE,NA,37.32,54.76,5.5,6.9,5.7,3.1,20120128,780084.842623787,9586546.00878554
CAU_A01,T03,21,angelim rosa,Hymenolobium modestum,Fabaceae,11.3,O,S,2,FALSE,NA,2.29,18.67,1.7,2.5,1.2,2.1,20120128,780066.814348232,9586540.09982689
CAU_A01,T03,24,morta,NA,NA,37,O,NA,NA,TRUE,4,NA,4.32,NA,NA,NA,NA,20120128,780047.649869219,9586542.16722676
CAU_A01,T03,25,casca seca,Licania canescens,Chrysobalanaceae,24.6,O,S,2,FALSE,NA,20.88,34.15,4.7,0,2.9,2.7,20120128,780035.27506574,9586539.87896463
CAU_A01,T03,26,matamata,Eschweilera parviflora,Lecythidaceae,60,O,C,2,FALSE,NA,27.64,41.3,5.2,5.1,5.7,0.3,20120128,780034.751984351,9586541.8756527
CAU_A01,T03,29,louro preto,Nectandra cuspidata,Lauraceae,14.4,O,S,2,FALSE,NA,12.06,22.29,1.3,1.1,1.5,1.6,20120128,780018.089005398,9586538.99832489
CAU_A01,T03,31,tachi,Tachigali myrmecophila,Fabaceae,60.9,O,C,2,FALSE,NA,25.89,42.8,5.3,3.9,4.3,5.1,20120128,780013.642806721,9586545.39947327
CAU_A01,T03,35,tachi,Tachigali myrmecophila,Fabaceae,45.5,O,C,2,FALSE,NA,18.55,30.52,5.1,0,3.6,3.5,20120128,780001.29042301,9586542.11946453
CAU_A01,T03,42,matamata,Eschweilera parviflora,Lecythidaceae,69.8,O,S,1,FALSE,NA,9.72,14.18,5,1.3,4.1,3.5,20120128,779963.3281748,9586542.64276965
CAU_A01,T03,47,cabreuva,Myrocarpus frondosus,Fabaceae,12.8,O,S,2,FALSE,NA,13.48,20.66,1.5,1.1,1.9,1.8,20120128,779936.66492707,9586535.70251344
CAU_A01,T03,49,morta,NA,NA,35.9,O,NA,NA,TRUE,2,NA,19.01,NA,NA,NA,NA,20120128,779916.623914825,9586538.65284704
CAU_A01,T03,55,bacaba,Oenocarpus bacaba,Arecaceae,16.5,P,C,2,FALSE,NA,14.74,18.86,2.4,2.7,3.4,1.1,20120128,779850.940692485,9586531.96931767
CAU_A01,T03,56,guajara branco,Pouteria sp.,Sapotaceae,49,O,C,2,FALSE,NA,18.54,28.63,3.2,3.9,3.7,2.5,20120128,779848.992215667,9586532.28746202
CAU_A01,T03,57,pau amarelo,Euxylophora paraensis,Rutaceae,67,O,C,2,FALSE,NA,20.44,34.1,5.5,3.3,2.6,2.5,20120128,779826.744922081,9586532.14949996
CAU_A01,T03,59,pau amarelo,Euxylophora paraensis,Rutaceae,101.1,O,E,1,FALSE,NA,24.22,36.85,5.3,6.4,6.2,9.7,20120128,779817.896681497,9586535.47946057
CAU_A01,T03,68,seringueira,Hevea brasiliensis,Euphorbiaceae,38.7,O,E,1,FALSE,NA,17.71,26.5,3.2,2.9,5.5,2.8,20120128,779751.78103214,9586531.68897176
CAU_A01,T03,69,capueiro,Rinorea guianensis,Violaceae,17.9,O,S,3,FALSE,NA,7.27,19.78,1.6,2.6,1.5,2.3,20120128,779749.031153298,9586528.06983288
CAU_A01,T03,72,envira,Xylopia sp.,Annonaceae,60.2,O,C,1,FALSE,NA,22.27,36.43,8.1,7.9,4.8,1.3,20120128,779720.265827114,9586533.36192868
CAU_A01,T03,76,louro vermelho,Sextonia rubra,Lauraceae,60.6,O,S,2,FALSE,NA,16.42,29.44,3.8,3.8,2.2,5.3,20120128,779704.939374894,9586529.71259482
CAU_A01,T03,78,capueiro,Rinorea guianensis,Violaceae,47.3,O,S,2,FALSE,NA,4.38,7.78,1.3,2.4,1.9,1.5,20120128,779720.476603183,9586528.36637331
CAU_A01,T03,79,inga,Inga marginata,Fabaceae,27.1,O,S,2,FALSE,NA,13.84,15.47,11,0,2.9,3.5,20120128,779712.355766522,9586525.92186471
CAU_A01,T03,81,tatapiririca,Tapirira guianensis,Anacardiaceae,13.6,O,S,2,FALSE,NA,9.59,14.82,6,0,5.9,0,20120128,779727.846286827,9586525.68265828
CAU_A01,T03,83,capueiro,Rinorea guianensis,Violaceae,20.8,O,S,3,FALSE,NA,12.38,25.53,4.2,2.9,1.5,6.2,20120128,779738.440996444,9586526.82229358
CAU_A01,T03,85,inhare,Helicostylis sp.,Moraceae,63.3,O,C,2,FALSE,NA,26.49,39.84,4,4.3,4.5,3.9,20120128,779740.969333936,9586524.22656878
CAU_A01,T03,86,matamata,Eschweilera amazonica,Lecythidaceae,30.9,O,S,2,FALSE,NA,17.98,32.21,5.4,2.2,3,2.9,20120128,779745.692982731,9586526.92809666
CAU_A01,T03,87,macaranduba,Manilkara huberi,Sapotaceae,67,O,E,1,FALSE,NA,36.64,60.44,6,3,3.2,5.4,20120128,779753.969793683,9586525.67589429
CAU_A01,T03,89,coracao-de-negro,Swartzia corrugata,Fabaceae,16.5,O,S,3,FALSE,NA,15.08,19.19,3,2.2,1.9,2.4,20120128,779756.820507804,9586526.90515948
CAU_A01,T03,91,louro preto,Ocotea cernua,Lauraceae,38.8,O,C,2,FALSE,NA,21.41,35.78,3.6,2.5,2.4,2.6,20120128,779760.810540151,9586524.06283353
CAU_A01,T03,92,inga amarelo,Inga sp.,Fabaceae,10.4,O,S,3,FALSE,NA,4.99,9.28,3.9,1.3,2.2,1.9,20120128,779769.858907243,9586527.45528502
CAU_A01,T03,95,morta,NA,NA,36,O,NA,NA,TRUE,4,NA,2.29,NA,NA,NA,NA,20120128,779775.687812852,9586526.89250351
CAU_A01,T03,97,breu branco,Protium paniculatum,Burseraceae,39.7,O,C,2,FALSE,NA,25.34,31.05,4.6,3.5,2.9,6,20120128,779781.973991773,9586526.95755656
CAU_A01,T03,98,matamata,Eschweilera parviflora,Lecythidaceae,41.6,O,C,2,FALSE,NA,14.27,30.55,3.5,4.7,3.6,4.7,20120128,779782.897643927,9586527.99741767
CAU_A01,T03,100,jatereu,Lecythis idatimon,Lecythidaceae,23.4,O,S,2,FALSE,NA,12.94,24.56,2,5,2,5.5,20120128,779798.833128222,9586528.67778622
