area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,date,UTM.Easting,UTM.Northing
DUC_A01,13,022a,breu branco,Protium paniculatum,Burseraceae,14.2,O,FALSE,NA,20160826,840566.1357,9672455.093
DUC_A01,13,023a,capueiro,Rinorea guianensis,Violaceae,11.2,O,FALSE,NA,20160826,840562.9146,9672454.779
DUC_A01,13,024a,arataciu,Sagotia racemosa,Euphorbiaceae,17.9,O,FALSE,NA,20160826,840559.083,9672454.153
DUC_A01,13,025a,ucuuba vermelha,Virola elongata,Myristicaceae,11.2,O,FALSE,NA,20160826,840556.8914,9672454.026
DUC_A01,13,026a,muiracatiara,Astronium graveolens,Anacardiaceae,17.4,O,FALSE,NA,20160826,840558.2496,9672449.688
DUC_A01,13,027a,papo de mutum,Lacunaria jenmanii,Ochnaceae,14.3,O,FALSE,NA,20160826,840564.8217,9672451.473
DUC_A01,13,028a,nao indetificada,NA,NA,13.1,O,FALSE,NA,20160826,840567.4525,9672451.047
DUC_A01,13,029a,breu branco,Protium paniculatum,Burseraceae,19.6,O,FALSE,NA,20160826,840566.7977,9672449.624
DUC_A01,13,030a,seringueira,Hevea brasiliensis,Euphorbiaceae,11.1,O,FALSE,NA,20160826,840567.3849,9672449.591
DUC_A01,13,031a,mandioqueira,Qualea paraensis,Vochysiaceae,16.5,O,FALSE,NA,20160826,840566.191,9672449.1
DUC_A01,13,032a,louro amarelo,Aniba parviflora,Lauraceae,20.4,O,FALSE,NA,20160826,840558.3415,9672447.551
DUC_A01,13,033a,urucurana,Sloanea guianensis,Elaeocarpaceae,20.9,O,FALSE,NA,20160826,840563.9012,9672443.8
DUC_A01,13,034a,ucuuba vermelha,Virola mollissima,Myristicaceae,17.3,O,FALSE,NA,20160826,840566.3979,9672443.414
DUC_A01,13,035a,tatapiririca,Tapirira guianensis,Anacardiaceae,12.3,O,FALSE,NA,20160826,840576.0198,9672445.49
DUC_A01,13,036a,mapatirana,Pourouma minor,Urticaceae,35,O,FALSE,NA,20160826,840575.4007,9672445.181
DUC_A01,13,037a,catauari,Couepia racemosa,Chrysobalanaceae,11.5,O,FALSE,NA,20160826,840563.9821,9672439.699
DUC_A01,13,038a,morta,NA,NA,27.2,O,TRUE,2,20160826,840564.3757,9672440.004
DUC_A01,13,039a,macucu,Licania guianensis,Chrysobalanaceae,27.7,O,FALSE,NA,20160826,840562.607,9672439.121
DUC_A01,13,040a,arataciu,Sagotia racemosa,Euphorbiaceae,13.2,O,FALSE,NA,20160826,840561.68,9672439.746
DUC_A01,13,041a,goiabinha,Myrcia splendens,Myrtaceae,27.5,O,FALSE,NA,20160826,840553.1308,9672448.738
DUC_A01,13,042a,morta,NA,NA,15.9,O,TRUE,NA,20160826,840553.7668,9672449.605
DUC_A01,13,043a,morta,NA,NA,15.5,O,TRUE,1,20160826,840551.1004,9672452.29
DUC_A01,13,044a,caripe,Licania octandra,Chrysobalanaceae,20.3,O,FALSE,NA,20160826,840551.7384,9672455.125
DUC_A01,13,045a,capueiro,Rinorea guianensis,Violaceae,18.9,O,FALSE,NA,20160826,840554.9462,9672457.413
DUC_A01,13,046a,inhare,Helicostylis tomentosa,Moraceae,42,O,FALSE,NA,20160826,840553.6826,9672458.63
DUC_A01,13,047a,morta,NA,NA,13.2,O,TRUE,1,20160826,840551.9448,9672458.509
DUC_A01,13,048a,morta,NA,NA,12.5,O,TRUE,1,20160826,840551.7605,9672458.634
DUC_A01,13,049a,abiu rosadinho,Pouteria reticulata,Sapotaceae,50.1,O,FALSE,NA,20160826,840551.799,9672459.748
DUC_A01,13,050a,manguirana,NA,NA,17,O,FALSE,NA,20160826,840546.6536,9672462.039
DUC_A01,13,051a,iperana,Eperua bijuga,Fabaceae,16.8,O,FALSE,NA,20160826,840543.019,9672464.657
DUC_A01,13,052a,andirobarana,Guarea guidonia,Meliaceae,10,O,FALSE,NA,20160826,840542.9682,9672471.423
DUC_A01,14,001a,louro preto,Nectandra cuspidata,Lauraceae,16.4,O,FALSE,NA,20160826,840584.9487,9672329.976
DUC_A01,14,001b,abiu vermelho,Pouteria cladantha,Sapotaceae,46,O,FALSE,NA,20160826,840564.9852,9672303.102
DUC_A01,14,002a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,25.9,O,FALSE,NA,20160826,840580.3239,9672325.132
DUC_A01,14,002b,quarubarana,Erisma uncinatum,Vochysiaceae,42.2,O,FALSE,NA,20160826,840567.7064,9672299.941
DUC_A01,14,003a,inhare,Helicostylis tomentosa,Moraceae,20,O,FALSE,NA,20160826,840577.0403,9672322.746
DUC_A01,14,003b,morta,NA,NA,43.2,O,TRUE,3,20160826,840573.7859,9672296.714
DUC_A01,14,004a,cumaru,Dipteryx odorata,Fabaceae,45,O,FALSE,NA,20160826,840577.462,9672320.701
DUC_A01,14,004b,tauari,Couratari stellata,Lecythidaceae,42.2,O,FALSE,NA,20160826,840572.8821,9672296.28
DUC_A01,14,005a,mamorana,Eriotheca globosa,Malvaceae,26.6,O,FALSE,NA,20160826,840581.7161,9672324.57
DUC_A01,14,005b,abiu vermelho,Pouteria cladantha,Sapotaceae,35.2,O,FALSE,NA,20160826,840573.9696,9672289.537
DUC_A01,14,006a,uxirana,Sacoglottis guianensis,Humiriaceae,11.4,O,FALSE,NA,20160826,840581.3097,9672322.234
DUC_A01,14,006b,quarubarana,Erisma uncinatum,Vochysiaceae,65.5,O,FALSE,NA,20160826,840556.1284,9672277.341
DUC_A01,14,007a,envira preta,Guatteria schomburgkiana,Annonaceae,17,O,FALSE,NA,20160826,840578.7261,9672318.054
DUC_A01,14,007b,tauari,Couratari stellata,Lecythidaceae,48.7,O,FALSE,NA,20160826,840556.7429,9672277.634
DUC_A01,14,008a,mamorana,Eriotheca globosa,Malvaceae,15.6,O,FALSE,NA,20160826,840583.9039,9672318.766
DUC_A01,14,008b,anani,Symphonia globulifera,Clusiaceae,55,O,FALSE,NA,20160826,840550.5782,9672288.126
DUC_A01,14,009a,ucuubarana,Iryanthera paraensis,Myristicaceae,12.1,O,FALSE,NA,20160826,840581.4655,9672315.672
DUC_A01,14,009b,mamorana,Eriotheca globosa,Malvaceae,42.4,O,FALSE,NA,20160826,840552.7619,9672289.177
DUC_A01,14,010a,breu branco,Protium paniculatum,Burseraceae,21.7,O,FALSE,NA,20160826,840586.9307,9672316.63
DUC_A01,14,010b,amapa doce,Brosimum parinarioides,Moraceae,54.4,O,FALSE,NA,20160826,840539.9045,9672303.226
DUC_A01,14,011a,angelim pedra,Hymenolobium petraeum,Fabaceae,59,O,FALSE,NA,20160826,840584.6783,9672314.753
DUC_A01,14,011b,fava vermelha,Stryphnodendron pulcherrimum,Fabaceae,44.6,O,FALSE,NA,20160826,840539.8551,9672305.431
DUC_A01,14,012a,virola(ucuuba),NA,NA,34.8,O,FALSE,NA,20160826,840587.9196,9672315.307
DUC_A01,14,013a,macucu,Licania guianensis,Chrysobalanaceae,12.5,O,FALSE,NA,20160826,840585.6167,9672311.72
DUC_A01,14,014a,abiurana,Pouteria gongrijpii,Sapotaceae,37.1,O,FALSE,NA,20160826,840585.6953,9672311.533
DUC_A01,14,015a,amapa doce,Brosimum parinarioides,Moraceae,12.7,O,FALSE,NA,20160826,840584.5596,9672309.748
DUC_A01,14,016a,morta,NA,NA,34.5,O,TRUE,2,20160826,840578.5227,9672306.949
DUC_A01,14,017a,inhare,Helicostylis tomentosa,Moraceae,11.8,O,FALSE,NA,20160826,840579.6187,9672305.009
DUC_A01,14,018a,pataua,Oenocarpus bataua,Arecaceae,11.9,P,FALSE,NA,20160826,840589.8242,9672311.725
DUC_A01,14,019a,morta,NA,NA,27.1,O,TRUE,2,20160826,840585.4149,9672306.453
DUC_A01,14,020a,breu branco,Protium paniculatum,Burseraceae,14,O,FALSE,NA,20160826,840588.3266,9672306.056
DUC_A01,14,021a,inhare,Helicostylis tomentosa,Moraceae,33.2,O,FALSE,NA,20160826,840592.6082,9672308.903
DUC_A01,14,022a,urucurana,Sloanea guianensis,Elaeocarpaceae,28.1,O,FALSE,NA,20160826,840587.2709,9672302.629
DUC_A01,14,023a,pataua,Oenocarpus bataua,Arecaceae,11.9,P,FALSE,NA,20160826,840587.4701,9672302.163
DUC_A01,14,024a,mamorana,Eriotheca globosa,Malvaceae,20.4,O,FALSE,NA,20160826,840589.8339,9672301.95
DUC_A01,14,025a,guajara branco,Pouteria sp.,Sapotaceae,16,O,FALSE,NA,20160826,840589.7079,9672300.205
DUC_A01,14,026a,taguari,NA,NA,15.1,O,FALSE,NA,20160826,840589.7563,9672299.33
DUC_A01,14,027a,faveira rosa,NA,NA,51.2,O,FALSE,NA,20160826,840591.4179,9672301.249
DUC_A01,14,028a,tauari,Couratari stellata,Lecythidaceae,46.5,O,FALSE,NA,20160826,840591.7003,9672298.015
DUC_A01,14,029a,louro preto,Ocotea cernua,Lauraceae,12,O,FALSE,NA,20160826,840591.8667,9672296.86
DUC_A01,14,030a,acaizeiro,NA,NA,15.5,O,FALSE,NA,20160826,840588.9187,9672295.788
DUC_A01,14,031a,abiurana,Pouteria gongrijpii,Sapotaceae,27.7,O,FALSE,NA,20160826,840594.3205,9672294.776
DUC_A01,14,032a,taguari,NA,NA,12.1,O,FALSE,NA,20160826,840594.1147,9672290.527
DUC_A01,14,033a,morta,NA,NA,41.5,O,TRUE,2,20160826,840597.0286,9672287.761
DUC_A01,14,034a,caripe,Licania octandra,Chrysobalanaceae,30.8,O,FALSE,NA,20160826,840595.1755,9672284.865
DUC_A01,14,035a,morta,NA,NA,21.8,O,TRUE,1,20160826,840590.0551,9672287.14
DUC_A01,14,036a,mamorana,Eriotheca globosa,Malvaceae,12,O,FALSE,NA,20160826,840560.9711,9672276.651
DUC_A01,14,037a,pintadinho,Poeppigia procera,Fabaceae,15.6,O,FALSE,NA,20160826,840560.8464,9672276.481
DUC_A01,14,038a,marupa,Simarouba amara,Simaroubaceae,18.1,O,FALSE,NA,20160826,840557.5647,9672271.258
DUC_A01,14,039a,acapurana,Batesia floribunda,Fabaceae,14,O,FALSE,NA,20160826,840587.9025,9672293.957
DUC_A01,14,040a,marupa,Simarouba amara,Simaroubaceae,16.7,O,FALSE,NA,20160826,840588.0788,9672294.041
DUC_A01,14,041a,louro preto,Nectandra cuspidata,Lauraceae,12.3,O,FALSE,NA,20160826,840587.7543,9672294.783
DUC_A01,14,042a,guajara branco,Pouteria sp.,Sapotaceae,23.9,O,FALSE,NA,20160826,840581.1312,9672296.32
DUC_A01,14,043a,acaizeiro,NA,NA,12,O,FALSE,NA,20160826,840582.9539,9672298.314
DUC_A01,14,044a,pataua,Oenocarpus bataua,Arecaceae,20.6,P,FALSE,NA,20160826,840581.1757,9672302.281
DUC_A01,14,045a,tinteiro,Miconia poeppigii,Melastomataceae,33.4,O,FALSE,NA,20160826,840579.1434,9672304.331
DUC_A01,14,046a,breu branco,Protium paniculatum,Burseraceae,21.4,O,FALSE,NA,20160826,840577.2643,9672306.005
DUC_A01,14,047a,mandioqueira,Qualea paraensis,Vochysiaceae,35.3,O,FALSE,NA,20160826,840575.9388,9672311.423
DUC_A01,14,048a,sorvao,NA,NA,24.3,O,FALSE,NA,20160826,840573.8622,9672312.214
DUC_A01,14,049a,acaizeiro,NA,NA,10.3,O,FALSE,NA,20160826,840570.0837,9672313.636
DUC_A01,14,050a,breu branco,Protium paniculatum,Burseraceae,11.1,O,FALSE,NA,20160826,840572.2118,9672314.556
DUC_A01,14,051a,ucuuba,Virola michelii,Myristicaceae,60,O,FALSE,NA,20160826,840574.1075,9672315.476
DUC_A01,14,052a,breu branco,Protium paniculatum,Burseraceae,11,O,FALSE,NA,20160826,840577.1553,9672316.393
DUC_A01,14,053a,guajara branco,Pouteria sp.,Sapotaceae,10.3,O,FALSE,NA,20160826,840572.4058,9672316.671
DUC_A01,15,001a,pataua,Oenocarpus bataua,Arecaceae,17.7,P,FALSE,NA,20160826,840555.1507,9672126.35
DUC_A01,15,001b,tauari,Couratari stellata,Lecythidaceae,68.7,O,FALSE,NA,20160826,840550.4134,9672119.705
DUC_A01,15,002a,iperana,Eperua bijuga,Fabaceae,41.5,O,FALSE,NA,20160826,840558.0949,9672122.987
DUC_A01,15,002b,louro vermelho,Sextonia rubra,Lauraceae,43,O,FALSE,NA,20160826,840550.759,9672118.657
DUC_A01,15,003a,breu branco,Protium paniculatum,Burseraceae,10,O,FALSE,NA,20160826,840558.5817,9672122.106
DUC_A01,15,003b,jatoba,Hymenaea courbaril,Fabaceae,75.4,O,FALSE,NA,20160826,840543.1119,9672118.027
DUC_A01,15,004a,envira preta,Guatteria schomburgkiana,Annonaceae,10.4,O,FALSE,NA,20160826,840559.7117,9672120.758
DUC_A01,15,004b,amapa amargoso,Brosimum guianense,Moraceae,66.7,O,FALSE,NA,20160826,840552.569,9672088.811
DUC_A01,15,005a,breu branco,Protium paniculatum,Burseraceae,16.1,O,FALSE,NA,20160826,840560.8997,9672119.662
DUC_A01,15,005b,mamorana,Eriotheca globosa,Malvaceae,63.6,O,FALSE,NA,20160826,840557.0519,9672088.811
DUC_A01,15,006a,breu branco,Protium paniculatum,Burseraceae,16.1,O,FALSE,NA,20160826,840561.4961,9672119.171
DUC_A01,15,006b,guajara bolacha,Pouteria oppositifolia,Sapotaceae,55,O,FALSE,NA,20160826,840550.5354,9672087.454
DUC_A01,15,007a,breu branco,Protium paniculatum,Burseraceae,13.9,O,FALSE,NA,20160826,840562.6935,9672118.413
DUC_A01,15,007b,louro preto,Nectandra cuspidata,Lauraceae,43,O,FALSE,NA,20160826,840561.6592,9672079.602
DUC_A01,15,008a,axixa,Sterculia pruriens,Malvaceae,36.4,O,FALSE,NA,20160826,840563.4228,9672117.538
DUC_A01,15,008b,inhare,Helicostylis tomentosa,Moraceae,38.4,O,FALSE,NA,20160826,840543.1176,9672090.458
DUC_A01,15,009a,pataua,Oenocarpus bataua,Arecaceae,19.5,P,FALSE,NA,20160826,840562.5764,9672122.964
DUC_A01,15,010a,morta,NA,NA,15.8,O,TRUE,1,20160826,840567.3144,9672117.633
DUC_A01,15,011a,morta,NA,NA,23.1,O,TRUE,1,20160826,840569.2995,9672114.11
DUC_A01,15,012a,abiurana,Pouteria gongrijpii,Sapotaceae,20.8,O,FALSE,NA,20160826,840569.4866,9672113.195
DUC_A01,15,013a,abiurana,Pouteria gongrijpii,Sapotaceae,32,O,TRUE,1,20160826,840571.3936,9672111.759
DUC_A01,15,014a,jatoba,Hymenaea courbaril,Fabaceae,10.7,O,FALSE,NA,20160826,840569.794,9672112.227
DUC_A01,15,015a,louro preto,Ocotea cernua,Lauraceae,14.7,O,FALSE,NA,20160826,840569.6009,9672112.135
DUC_A01,15,016a,breu branco,Protium paniculatum,Burseraceae,11.9,O,FALSE,NA,20160826,840568.2353,9672111.042
DUC_A01,15,017a,morta,NA,NA,49.7,O,TRUE,1,20160826,840575.8488,9672106.288
DUC_A01,15,018a,envira preta,Guatteria schomburgkiana,Annonaceae,12.4,O,FALSE,NA,20160826,840571.4516,9672102.374
DUC_A01,15,019a,urucurana branca,NA,NA,11.5,O,FALSE,NA,20160826,840573.8208,9672103.248
DUC_A01,15,020a,mamorana,Eriotheca globosa,Malvaceae,33.2,O,FALSE,NA,20160826,840574.6401,9672101.751
DUC_A01,15,021a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,29.1,O,FALSE,NA,20160826,840576.0442,9672100.633
DUC_A01,15,022a,louro preto,Nectandra cuspidata,Lauraceae,19.2,O,FALSE,NA,20160826,840575.1448,9672097.584
DUC_A01,15,023a,mulungu,Micropholis venulosa,Sapotaceae,11.5,O,FALSE,NA,20160826,840578.0479,9672098.466
DUC_A01,15,024a,uxirana,Sacoglottis guianensis,Humiriaceae,25.5,O,FALSE,NA,20160826,840582.3941,9672098.566
DUC_A01,15,025a,caripe,Licania octandra,Chrysobalanaceae,17,O,FALSE,NA,20160826,840579.9424,9672096.467
DUC_A01,15,026a,pintadinho,Poeppigia procera,Fabaceae,15.6,O,FALSE,NA,20160826,840578.4694,9672097.228
DUC_A01,15,027a,pitaica,Swartzia polyphylla,Fabaceae,36.1,O,FALSE,NA,20160826,840581.8956,9672094.274
DUC_A01,15,028a,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,35.4,O,FALSE,NA,20160826,840582.5868,9672091.954
DUC_A01,15,029a,pataua,Oenocarpus bataua,Arecaceae,15.9,P,FALSE,NA,20160826,840584.2298,9672093.675
DUC_A01,15,030a,morta,NA,NA,13.7,O,TRUE,1,20160826,840578.2411,9672091.213
DUC_A01,15,031a,inga branco,Inga thibaudiana,Fabaceae,16.8,O,FALSE,NA,20160826,840580.0842,9672087.674
DUC_A01,15,032a,capueiro,Rinorea guianensis,Violaceae,10,O,FALSE,NA,20160826,840580.7667,9672086.997
DUC_A01,15,033a,louro preto,Ocotea cernua,Lauraceae,13.9,O,FALSE,NA,20160826,840574.0383,9672082.826
DUC_A01,15,034a,matamata,Eschweilera amazonica,Lecythidaceae,15.9,O,FALSE,NA,20160826,840570.0537,9672089.282
DUC_A01,15,035a,inga amarelo,Inga sp.,Fabaceae,15,O,FALSE,NA,20160826,840570.0301,9672090.9
DUC_A01,15,036a,jataua,Trichilia micrantha,Meliaceae,12.8,O,FALSE,NA,20160826,840573.8581,9672091.101
DUC_A01,15,037a,louro preto,Ocotea cernua,Lauraceae,26.5,O,FALSE,NA,20160826,840570.1064,9672090.935
DUC_A01,15,038a,inga branco,Inga thibaudiana,Fabaceae,17.2,O,FALSE,NA,20160826,840571.3448,9672093.127
DUC_A01,15,039a,uxirana,Sacoglottis guianensis,Humiriaceae,16.4,O,FALSE,NA,20160826,840570.8621,9672095.635
DUC_A01,15,040a,guajara branco,Pouteria sp.,Sapotaceae,14.1,O,FALSE,NA,20160826,840569.9947,9672096.66
DUC_A01,15,041a,louro preto,Nectandra cuspidata,Lauraceae,28,O,FALSE,NA,20160826,840567.9288,9672098.666
DUC_A01,15,042a,axixa,Sterculia pruriens,Malvaceae,19.5,O,FALSE,NA,20160826,840567.5618,9672102.003
DUC_A01,15,043a,breu branco,Protium paniculatum,Burseraceae,27.3,O,FALSE,NA,20160826,840564.0505,9672104.211
DUC_A01,15,044a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,11.3,O,FALSE,NA,20160826,840564.5018,9672097.09
DUC_A01,15,045a,guajara branco,Pouteria sp.,Sapotaceae,20.1,O,FALSE,NA,20160826,840562.8547,9672102.226
DUC_A01,15,046a,louro preto,Ocotea cernua,Lauraceae,21.9,O,FALSE,NA,20160826,840561.1682,9672112.773
DUC_A01,15,047a,matamata branco,Eschweilera coriacea,Lecythidaceae,10.2,O,FALSE,NA,20160826,840559.4327,9672112.934
DUC_A01,15,048a,tento cachua,NA,NA,17.7,O,FALSE,NA,20160826,840558.6275,9672114.872
DUC_A01,15,049a,louro cheiroso,Diospyros artanthifolia,Ebenaceae,29.6,O,FALSE,NA,20160826,840560.2961,9672115.238
DUC_A01,15,050a,pintadinho,Poeppigia procera,Fabaceae,17,O,FALSE,NA,20160826,840560.1787,9672115.292
DUC_A01,15,051a,envira preta,Guatteria schomburgkiana,Annonaceae,15.5,O,FALSE,NA,20160826,840560.6623,9672112.308
DUC_A01,15,052a,mulungu,Micropholis venulosa,Sapotaceae,12.4,O,FALSE,NA,20160826,840560.4941,9672112.559
DUC_A01,15,053a,tento,Ormosia grossa,Fabaceae,25.3,O,FALSE,NA,20160826,840556.936,9672116.712
DUC_A01,15,054a,envira preta,Guatteria schomburgkiana,Annonaceae,14.3,O,FALSE,NA,20160826,840555.1606,9672119.4
DUC_A01,15,055a,breu branco,Protium paniculatum,Burseraceae,17.7,O,FALSE,NA,20160826,840550.9423,9672122.533
DUC_A01,16,001a,tento,Ormosia grossa,Fabaceae,10.3,O,FALSE,NA,20160829,841547.9906,9672561.683
DUC_A01,16,001b,inga vermelho,Inga alba,Fabaceae,35.7,O,FALSE,NA,20160829,841533.3087,9672554.887
DUC_A01,16,002a,inga xixica,Inga heterophylla,Fabaceae,45.1,O,FALSE,NA,20160829,841544.3841,9672560.26
DUC_A01,16,002b,cumaru,Dipteryx odorata,Fabaceae,70,O,FALSE,NA,20160829,841534.156,9672521.13
DUC_A01,16,003a,pataua,Oenocarpus bataua,Arecaceae,22.3,P,FALSE,NA,20160829,841547.0713,9672559.013
DUC_A01,16,003b,inhare,Helicostylis tomentosa,Moraceae,39,O,FALSE,NA,20160829,841522.6622,9672539.453
DUC_A01,16,004a,breu branco,Protium paniculatum,Burseraceae,23.2,O,FALSE,NA,20160829,841547.623,9672556.883
DUC_A01,16,004b,mandioqueira,Qualea paraensis,Vochysiaceae,50.5,O,FALSE,NA,20160829,841530.177,9672546.525
DUC_A01,16,005a,mamorana,Eriotheca globosa,Malvaceae,13.3,O,FALSE,NA,20160829,841546.0639,9672556.489
DUC_A01,16,005b,fava saboeiro,Abarema jupunba,Fabaceae,35.7,O,FALSE,NA,20160829,841512.3484,9672548.587
DUC_A01,16,006a,breu branco,Protium paniculatum,Burseraceae,23.1,O,FALSE,NA,20160829,841543.1546,9672555.292
DUC_A01,16,007a,mapatirana,Pourouma minor,Urticaceae,19,O,FALSE,NA,20160829,841543.217,9672554.331
DUC_A01,16,008a,breu branco,Protium paniculatum,Burseraceae,17.1,O,FALSE,NA,20160829,841545.1466,9672552.508
DUC_A01,16,009a,ucuuba,Virola michelii,Myristicaceae,14.8,O,FALSE,NA,20160829,841545.2029,9672552.333
DUC_A01,16,010a,pataua,Oenocarpus bataua,Arecaceae,22.4,P,FALSE,NA,20160829,841545.1236,9672550.033
DUC_A01,16,011a,ucuubarana,Iryanthera paraensis,Myristicaceae,11.5,O,FALSE,NA,20160829,841548.7588,9672552.535
DUC_A01,16,012a,cumaru,Dipteryx odorata,Fabaceae,20,O,FALSE,NA,20160829,841548.5867,9672544.499
DUC_A01,16,013a,ucuubarana,Iryanthera paraensis,Myristicaceae,20.4,O,FALSE,NA,20160829,841546.1488,9672543.501
DUC_A01,16,014a,pataua,Oenocarpus bataua,Arecaceae,19.5,P,FALSE,NA,20160829,841547.3859,9672542.616
DUC_A01,16,015a,pataua,Oenocarpus bataua,Arecaceae,20.9,P,FALSE,NA,20160829,841552.4174,9672542.633
DUC_A01,16,016a,pataua,Oenocarpus bataua,Arecaceae,18.6,P,FALSE,NA,20160829,841550.1848,9672538.72
DUC_A01,16,017a,breu branco,Protium paniculatum,Burseraceae,11,O,FALSE,NA,20160829,841546.2131,9672538.228
DUC_A01,16,018a,mamorana,Eriotheca globosa,Malvaceae,19.9,O,FALSE,NA,20160829,841546.5983,9672536.885
DUC_A01,16,019a,catauari,Couepia racemosa,Chrysobalanaceae,14.1,O,FALSE,NA,20160829,841552.7206,9672538.321
DUC_A01,16,020a,ucuuba,Virola michelii,Myristicaceae,31,O,FALSE,NA,20160829,841554.2414,9672536.707
DUC_A01,16,021a,morta,NA,NA,30.5,O,TRUE,2,20160829,841556.0276,9672534.829
DUC_A01,16,022a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,25.9,O,FALSE,NA,20160829,841550.7658,9672535.482
DUC_A01,16,023a,pataua,Oenocarpus bataua,Arecaceae,17.7,P,FALSE,NA,20160829,841553.8019,9672528.438
DUC_A01,16,024a,cupiuba,Goupia glabra,Goupiaceae,20.9,O,FALSE,NA,20160829,841552.9789,9672527.25
DUC_A01,16,025a,acaizeiro,NA,NA,12.7,O,FALSE,NA,20160829,841556.7209,9672526.203
DUC_A01,16,026a,cupui,Theobroma subincanum,Malvaceae,13.1,O,FALSE,NA,20160829,841557.461,9672525.557
DUC_A01,16,027a,pataua,Oenocarpus bataua,Arecaceae,18.4,P,FALSE,NA,20160829,841557.9907,9672522.407
DUC_A01,16,028a,cupui,Theobroma subincanum,Malvaceae,11.2,O,FALSE,NA,20160829,841559.8321,9672520.413
DUC_A01,16,029a,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,40.4,O,FALSE,NA,20160829,841559.9839,9672519.888
DUC_A01,16,030a,ucuubarana,Iryanthera paraensis,Myristicaceae,13.3,O,FALSE,NA,20160829,841558.9599,9672522.284
DUC_A01,16,031a,cumaru,Dipteryx odorata,Fabaceae,14.3,O,FALSE,NA,20160829,841549.7974,9672517.54
DUC_A01,16,032a,capueiro,Rinorea guianensis,Violaceae,10.1,O,FALSE,NA,20160829,841549.9648,9672517.83
DUC_A01,16,033a,ucuubarana,Iryanthera paraensis,Myristicaceae,24.5,O,FALSE,NA,20160829,841551.7754,9672515.836
DUC_A01,16,034a,matamata branco,Eschweilera coriacea,Lecythidaceae,15.4,O,FALSE,NA,20160829,841549.9937,9672518.88
DUC_A01,16,035a,breu branco,Protium paniculatum,Burseraceae,11.1,O,FALSE,NA,20160829,841549.9246,9672519.259
DUC_A01,16,036a,matamata preto,Eschweilera ovata,Lecythidaceae,24.2,O,FALSE,NA,20160829,841550.5893,9672522.256
DUC_A01,16,037a,cupui,Theobroma subincanum,Malvaceae,10.4,O,FALSE,NA,20160829,841547.1516,9672521.64
DUC_A01,16,038a,ucuuba vermelha,Virola mollissima,Myristicaceae,38.3,O,FALSE,NA,20160829,841549.6962,9672526.43
DUC_A01,16,039a,ucuubarana,Iryanthera paraensis,Myristicaceae,12.1,O,FALSE,NA,20160829,841549.2726,9672528.065
DUC_A01,16,040a,piquiarana,Caryocar glabrum,Caryocaraceae,11.8,O,FALSE,NA,20160829,841548.0662,9672529.851
DUC_A01,16,041a,capueiro,Rinorea guianensis,Violaceae,11.2,O,FALSE,NA,20160829,841548.0508,9672531.163
DUC_A01,16,042a,faveira rosa,NA,NA,11.4,O,FALSE,NA,20160829,841545.7783,9672530.248
DUC_A01,16,043a,mandioqueira,Qualea paraensis,Vochysiaceae,24.9,O,FALSE,NA,20160829,841543.3177,9672534.056
DUC_A01,16,044a,pau doce,Glycydendron amazonicum,Euphorbiaceae,25,O,FALSE,NA,20160829,841543.2342,9672535.951
DUC_A01,16,045a,mututi,Pterocarpus sp.,Fabaceae,14.3,O,FALSE,NA,20160829,841542.2211,9672537.853
DUC_A01,16,046a,ipê amarelo,NA,NA,33,O,FALSE,NA,20160829,841540.508,9672539.266
DUC_A01,16,047a,muiratinga,Maquira coriacea,Moraceae,16.8,O,FALSE,NA,20160829,841541.0006,9672540.078
DUC_A01,16,048a,envira preta,Guatteria schomburgkiana,Annonaceae,20.6,O,FALSE,NA,20160829,841541.3052,9672541.415
DUC_A01,16,049a,jatereu,Lecythis idatimon,Lecythidaceae,16.4,O,FALSE,NA,20160829,841542.2684,9672542.514
DUC_A01,16,050a,breu branco,Protium paniculatum,Burseraceae,13.5,O,FALSE,NA,20160829,841542.4468,9672542.687
DUC_A01,16,051a,uxirana,Sacoglottis guianensis,Humiriaceae,20.5,O,FALSE,NA,20160829,841541.0341,9672543.923
DUC_A01,16,052a,breu branco,Protium paniculatum,Burseraceae,16.5,O,FALSE,NA,20160829,841539.8915,9672543.059
DUC_A01,16,053a,matamata,Eschweilera amazonica,Lecythidaceae,17.4,O,FALSE,NA,20160829,841539.1738,9672544.988
DUC_A01,16,054a,inhare,Helicostylis tomentosa,Moraceae,25,O,FALSE,NA,20160829,841538.4257,9672544.791
DUC_A01,16,055a,pitaica,Swartzia polyphylla,Fabaceae,11.9,O,FALSE,NA,20160829,841538.5028,9672545.023
DUC_A01,16,056a,pataua,Oenocarpus bataua,Arecaceae,20.9,P,FALSE,NA,20160829,841538.9804,9672546.621
DUC_A01,16,057a,sorvao,NA,NA,42.9,O,FALSE,NA,20160829,841537.0044,9672548.561
DUC_A01,16,058a,matamata branco,Eschweilera coriacea,Lecythidaceae,19.6,O,FALSE,NA,20160829,841537.6249,9672549.605
