Area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,D.class,Hcom,Htot,RN,RS,RE,RW,date,UTM.Easting,UTM.Northing
TAC_A01,5,49,AÇAI,Euterpe oleracea,Arecaceae,10.7,P,FALSE,NA,12.1,16.71,1.3,1,1.4,1.6,20140814,798995.6142,9726948.343
TAC_A01,5,50,AÇAI,Euterpe oleracea,Arecaceae,11.8,P,FALSE,NA,11.9,15.42,1.2,1.1,2.2,1,20140814,798995.6142,9726948.343
TAC_A01,5,51,CACAU,Theobroma glaucum,Malvaceae,8.4,O,FALSE,NA,1.57,5.76,3.1,2,2,2.2,20140814,798996.3043,9726951.265
TAC_A01,5,52,CACAU,Theobroma glaucum,Malvaceae,11.7,O,FALSE,NA,1.7,5.06,2.9,2.6,2.7,2.7,20140814,798998.5668,9726953.582
TAC_A01,5,53,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,1.6,3.68,3.2,2.8,3,1.7,20140814,799001.1311,9726956.208
TAC_A01,5,54,SERINGA,Hevea brasiliensis,Euphorbiaceae,32,O,FALSE,NA,4.73,19.88,5.6,4,5.2,5.5,20140814,798998.9095,9726958.76
TAC_A01,5,55,SERINGA,Hevea brasiliensis,Euphorbiaceae,21.3,O,FALSE,NA,7.18,19.96,2.4,2.7,1,5.7,20140814,798995.8851,9726955.627
TAC_A01,5,56,SERINGA,Hevea brasiliensis,Euphorbiaceae,21.9,O,FALSE,NA,5.7,20.01,4.2,2,0.7,4.6,20140814,798992.8607,9726952.495
TAC_A01,5,57,CACAU,Theobroma glaucum,Malvaceae,61,O,FALSE,NA,1.84,4.05,2.2,2.1,2.8,2,20140814,798991.6509,9726951.241
TAC_A01,5,58,SERINGA,Hevea brasiliensis,Euphorbiaceae,13.2,O,FALSE,NA,4.48,11.36,4,2.3,1.7,4.1,20140814,798989.8363,9726949.362
TAC_A01,5,59,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,1.77,4.38,2.1,1.8,2.5,2,20140814,798984.5436,9726943.879
TAC_A01,5,60,SERINGA,Hevea brasiliensis,Euphorbiaceae,22.6,O,FALSE,NA,6.86,16.23,2,5.3,3.4,3.4,20140814,798983.7875,9726943.096
TAC_A01,5,61,SERINGA,Hevea brasiliensis,Euphorbiaceae,26,O,FALSE,NA,5.93,19.09,5,3.7,3.33,4.4,20140814,798980.7631,9726939.964
TAC_A01,5,62,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.99,5.57,0.8,3.2,2.7,2.1,20140814,798975.994,9726939.632
TAC_A01,5,63,CACAU,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,1.42,3.38,3.5,2.4,2.7,1.6,20140814,798980.3905,9726944.238
TAC_A01,5,64,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.94,4.56,0.5,1.9,2,1.7,20140814,798982.7404,9726946.7
TAC_A01,5,65,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,2.5,6.14,3,4,3.5,3.1,20140814,798985.3176,9726949.4
TAC_A01,5,66,CACAU,Theobroma glaucum,Malvaceae,8.3,O,FALSE,NA,2.31,6.86,0.8,3.1,1.1,0.7,20140814,798987.4401,9726951.624
TAC_A01,5,67,CACAU,Theobroma glaucum,Malvaceae,13.3,O,FALSE,NA,2.04,6.24,3.4,3,2.8,3,20140814,798989.4867,9726953.768
TAC_A01,5,68,CACAU,Theobroma glaucum,Malvaceae,10.7,O,FALSE,NA,1.5,5,2.3,3.4,2.3,1,20140814,798991.9124,9726956.309
TAC_A01,5,69,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,1.83,4.15,1.7,3,3.2,2.1,20140814,798996.6879,9726961.313
TAC_A01,5,70,SERINGA,Hevea brasiliensis,Euphorbiaceae,13.4,O,FALSE,NA,5.9,15.38,3,2.5,3.3,5,20140814,798994.4663,9726963.865
TAC_A01,5,71,SERINGA,Hevea brasiliensis,Euphorbiaceae,35,O,FALSE,NA,8.4,17.23,3.2,2.1,4.5,1.5,20140814,798988.3868,9726957.424
TAC_A01,5,72,SERINGA,Hevea brasiliensis,Euphorbiaceae,28.4,O,FALSE,NA,5.31,18.27,4.1,4.5,4.5,4,20140814,798979.2676,9726947.762
TAC_A01,5,73,SERINGA,Hevea brasiliensis,Euphorbiaceae,16,O,FALSE,NA,9.55,16.4,2.5,1.5,2.3,2.4,20140814,798972.8841,9726940.998
TAC_A01,5,74,CACAU,Theobroma glaucum,Malvaceae,6,O,FALSE,NA,1.27,3.35,1.9,1.8,1.8,0.8,20140814,798969.4652,9726942.015
TAC_A01,5,75,CACAU,Theobroma glaucum,Malvaceae,6.7,O,FALSE,NA,1.6,3.88,1,1.9,1.4,0.9,20140814,798970.9127,9726943.565
TAC_A01,5,76,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.74,5.42,2.4,2.7,2.8,2.5,20140814,798973.1983,9726946.014
TAC_A01,5,77,CACAU,Theobroma glaucum,Malvaceae,10,O,FALSE,NA,1.63,3.41,2.2,2.7,1.8,1.4,20140814,798975.941,9726948.952
TAC_A01,5,78,CACAU,Theobroma glaucum,Malvaceae,7.2,O,FALSE,NA,1.41,2.63,0.7,1.7,0.8,2.8,20140814,798978.3027,9726951.482
TAC_A01,5,79,CACAU,Theobroma glaucum,Malvaceae,10.2,O,FALSE,NA,2.03,5.8,2.8,3,2.8,2.8,20140814,798980.5883,9726953.93
TAC_A01,5,80,CACAU,Theobroma glaucum,Malvaceae,10,O,FALSE,NA,2.1,6.76,2.8,2.7,1.5,3.2,20140814,798982.9501,9726956.461
TAC_A01,5,81,CACAU,Theobroma glaucum,Malvaceae,10.3,O,FALSE,NA,2.11,4.48,1.9,2.9,1.8,2.1,20140814,798985.2357,9726958.909
TAC_A01,5,82,CACAU,Theobroma glaucum,Malvaceae,10.1,O,FALSE,NA,1.79,4.79,2.5,2.5,2.6,3,20140814,798987.4451,9726961.276
TAC_A01,5,83,CACAU,Theobroma glaucum,Malvaceae,9.9,O,FALSE,NA,1.99,5.08,2.8,1.7,2.9,1.8,20140814,798989.6544,9726963.643
TAC_A01,5,84,CACAU,Theobroma glaucum,Malvaceae,10.3,O,FALSE,NA,1.9,4,1.7,2.2,2.6,1.4,20140814,798992.2448,9726966.418
TAC_A01,5,85,SERINGA,Hevea brasiliensis,Euphorbiaceae,21.3,O,FALSE,NA,4.86,15.15,5.8,5,4,3.9,20140814,798991.5042,9726967.268
TAC_A01,5,86,SERINGA,Hevea brasiliensis,Euphorbiaceae,17.6,O,FALSE,NA,5.02,14.97,3.8,4.8,1.6,4.4,20140814,798988.4542,9726963.989
TAC_A01,5,87,SERINGA,Hevea brasiliensis,Euphorbiaceae,19.1,O,FALSE,NA,12.13,14.73,1.7,1.1,3.3,1.8,20140814,798985.4043,9726960.71
TAC_A01,5,88,SERINGA,Hevea brasiliensis,Euphorbiaceae,10.4,O,FALSE,NA,8.6,11.46,1,1.1,0.6,1.2,20140814,798982.3543,9726957.431
TAC_A01,5,89,PELO DE CUTIA,Banara guianensis,Salicaceae,17.1,O,FALSE,NA,3.36,12.07,1,4,4.7,1.1,20140814,798978.9993,9726953.823
TAC_A01,5,90,SERINGA,Hevea brasiliensis,Euphorbiaceae,15.1,O,FALSE,NA,6,14.74,2.7,3,3.8,1.2,20140814,798976.2543,9726950.872
TAC_A01,5,91,SERINGA,Hevea brasiliensis,Euphorbiaceae,23.9,O,FALSE,NA,3.52,17.51,4,4.2,3,4.7,20140814,798973.2043,9726947.593
TAC_A01,6,1,CACAU,Theobroma glaucum,Malvaceae,10.1,O,FALSE,NA,0,1.24,2,1,1.2,1.8,20141002,NA,NA
TAC_A01,6,2,ANDIROBA,Carapa guianensis,Meliaceae,55.4,O,FALSE,NA,7.88,24.47,5.4,3.3,6,4.7,20141002,NA,NA
TAC_A01,6,3,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.23,4.01,2,2.2,2.2,1.6,20141002,NA,NA
TAC_A01,6,4,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,0,1.87,2,2.2,1.7,0.7,20141002,NA,NA
TAC_A01,6,5,CACAU,Theobroma glaucum,Malvaceae,10.7,O,FALSE,NA,3.75,5.64,2.4,2.5,1.8,1.8,20141002,NA,NA
TAC_A01,6,6,CACAU,Theobroma glaucum,Malvaceae,6.2,O,FALSE,NA,2.74,6.05,3,2,0.6,1.3,20141002,NA,NA
TAC_A01,6,7,CACAU,Theobroma glaucum,Malvaceae,19.4,O,FALSE,NA,2.62,5.87,2,3.4,3.3,2,20141002,NA,NA
TAC_A01,6,8,CACAU,Theobroma glaucum,Malvaceae,18.1,O,FALSE,NA,2.96,6.1,3.3,2.7,3,2.1,20141002,NA,NA
TAC_A01,6,9,CACAU,Theobroma glaucum,Malvaceae,8.1,O,FALSE,NA,2.43,4.23,1.8,3.2,1.7,1.2,20141002,NA,NA
TAC_A01,6,10,PALITEIRA,Clitoria fairchildiana,Fabaceae,41.2,O,FALSE,NA,8.01,20.54,5,4.3,5,6,20141002,NA,NA
TAC_A01,6,11,CACAU,Theobroma glaucum,Malvaceae,8,O,FALSE,NA,2.45,4.46,2.5,0,0.6,2,20141002,NA,NA
TAC_A01,6,12,CACAU,Theobroma glaucum,Malvaceae,13.2,O,FALSE,NA,2.58,4.75,2.7,3,0.7,1.8,20141002,NA,NA
TAC_A01,6,13,CACAU,Theobroma glaucum,Malvaceae,15.2,O,FALSE,NA,2.43,5.89,3.7,3.6,1.5,2.4,20141002,NA,NA
TAC_A01,6,14,CACAU,Theobroma glaucum,Malvaceae,9.2,O,FALSE,NA,2.3,5.86,2.4,1.5,2,1,20141002,NA,NA
TAC_A01,6,15,CACAU,Theobroma glaucum,Malvaceae,17.9,O,FALSE,NA,2.55,6.66,4,3.4,5,3,20141002,NA,NA
TAC_A01,6,16,FREIJO CINZA,Cordia goeldiana,Boraginaceae,24.4,O,FALSE,NA,16.72,21.91,1.7,1.7,1.5,1.8,20141002,NA,NA
TAC_A01,6,17,CACAU,Theobroma glaucum,Malvaceae,9.9,O,FALSE,NA,2.07,4.61,1.5,1.8,0.6,2,20141002,NA,NA
TAC_A01,6,18,CACAU,Theobroma glaucum,Malvaceae,6.8,O,FALSE,NA,1.68,4.59,1.8,2.7,0.6,1.7,20141002,NA,NA
TAC_A01,6,19,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,1.84,2.62,2,2.3,1.3,1.5,20141002,NA,NA
TAC_A01,6,20,CACAU,Theobroma glaucum,Malvaceae,10.4,O,FALSE,NA,3.24,6.92,2.8,3,2.5,3,20141002,NA,NA
TAC_A01,6,21,CACAU,Theobroma glaucum,Malvaceae,9.5,O,FALSE,NA,3.97,3.52,1.8,1.3,1.8,1.5,20141002,NA,NA
TAC_A01,6,22,CACAU,Theobroma glaucum,Malvaceae,21.5,O,FALSE,NA,3.73,6.12,3.4,2.4,3.4,2.8,20141002,NA,NA
TAC_A01,6,23,CACAU,Theobroma glaucum,Malvaceae,7.4,O,FALSE,NA,1.64,3.29,2.2,2.2,2.6,2.4,20141002,NA,NA
TAC_A01,6,24,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,1.78,3.8,2.8,3.2,1.7,2.4,20141002,NA,NA
TAC_A01,6,25,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,1.83,3.91,2.7,2.4,1.8,2,20141002,NA,NA
TAC_A01,6,26,CACAU,Theobroma glaucum,Malvaceae,11.5,O,FALSE,NA,1.65,3.11,1.2,2.2,0.7,2.7,20141002,NA,NA
TAC_A01,6,27,CACAU,Theobroma glaucum,Malvaceae,15.3,O,FALSE,NA,1.84,5.28,2.5,1,3,1,20141002,NA,NA
TAC_A01,6,28,CACAU,Theobroma glaucum,Malvaceae,7.4,O,FALSE,NA,2.63,3.92,1.3,2,1.7,1,20141002,NA,NA
TAC_A01,6,29,ANDIROBA,Carapa guianensis,Meliaceae,75.9,O,FALSE,NA,11.73,28.44,5.5,6.2,4.7,6.6,20141002,NA,NA
TAC_A01,6,30,CACAU,Theobroma glaucum,Malvaceae,8.1,O,FALSE,NA,2.06,4.02,2.7,1.8,2.4,1.3,20141002,NA,NA
TAC_A01,6,31,ANDIROBA,Carapa guianensis,Meliaceae,47,O,FALSE,NA,4.26,12.94,6.2,2.5,4.3,3.8,20141002,NA,NA
TAC_A01,6,32,CACAU,Theobroma glaucum,Malvaceae,14.4,O,FALSE,NA,1.59,3.42,2,2.4,1,2.3,20141002,NA,NA
TAC_A01,6,33,CACAU,Theobroma glaucum,Malvaceae,10.5,O,FALSE,NA,1.82,5.64,3.4,3.2,2.6,2.5,20141002,NA,NA
TAC_A01,6,34,CACAU,Theobroma glaucum,Malvaceae,21.7,O,FALSE,NA,2.8,5.8,2,4,3,1.4,20141002,NA,NA
TAC_A01,6,35,CACAU,Theobroma glaucum,Malvaceae,5.5,O,FALSE,NA,1.26,2.53,1.4,2.2,2.2,2,20141002,NA,NA
TAC_A01,6,36,CACAU,Theobroma glaucum,Malvaceae,5.9,O,FALSE,NA,0.82,1.47,1.2,1.7,2.2,0,20141002,NA,NA
TAC_A01,6,37,FREIJO CINZA,Cordia goeldiana,Boraginaceae,12.2,O,FALSE,NA,1.68,3.4,1.6,2.8,2.8,1.5,20141002,NA,NA
TAC_A01,6,38,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,5.4,11.71,1.8,1.4,0.8,1.8,20141002,NA,NA
TAC_A01,6,39,CACAU,Theobroma glaucum,Malvaceae,6.6,O,FALSE,NA,2.05,3.72,1.8,2,2.2,1.7,20141002,NA,NA
TAC_A01,6,40,FREIJO CINZA,Cordia goeldiana,Boraginaceae,15.3,O,FALSE,NA,8.11,16.98,1.5,2.3,0.8,2.4,20141002,NA,NA
TAC_A01,6,41,PALITEIRA,Clitoria fairchildiana,Fabaceae,23.6,O,FALSE,NA,5.06,17.29,1.5,4.3,4.8,1.7,20141002,NA,NA
TAC_A01,6,42,CACAU,Theobroma glaucum,Malvaceae,8.9,O,FALSE,NA,1.84,3.53,0,3,0.8,1.2,20141002,NA,NA
TAC_A01,6,43,MOLONGO,Ambelania acida,Apocynaceae,83,O,FALSE,NA,14.15,28.49,1,8,4.5,5.3,20141002,NA,NA
TAC_A01,6,44,CACAU,Theobroma glaucum,Malvaceae,13.5,O,FALSE,NA,3.1,5.83,2.3,0.9,1.8,2.5,20141002,NA,NA
TAC_A01,6,45,CACAU,Theobroma glaucum,Malvaceae,6.5,O,FALSE,NA,2.1,4.26,1.2,1.6,1.4,1.6,20141002,NA,NA
TAC_A01,6,46,CACAU,Theobroma glaucum,Malvaceae,10.7,O,FALSE,NA,1.94,4.36,1.6,0,1.1,2.8,20141002,NA,NA
TAC_A01,6,47,CACAU,Theobroma glaucum,Malvaceae,6.2,O,FALSE,NA,1.72,3.83,2,1.2,2,2,20141002,NA,NA
TAC_A01,6,48,CACAU,Theobroma glaucum,Malvaceae,5.8,O,FALSE,NA,1.7,3.25,1.8,2.2,1.7,1.8,20141002,NA,NA
TAC_A01,6,49,CACAU,Theobroma glaucum,Malvaceae,13.5,O,FALSE,NA,2.25,6.05,3.5,3.8,2.2,2,20141002,NA,NA
TAC_A01,6,50,CACAU,Theobroma glaucum,Malvaceae,5.6,O,FALSE,NA,1.35,3.52,1.8,0.6,1,1.3,20141002,NA,NA
TAC_A01,6,51,CACAU,Theobroma glaucum,Malvaceae,9.3,O,FALSE,NA,3.6,5.1,1.8,2.1,2,2.4,20141002,NA,NA
TAC_A01,6,52,CACAU,Theobroma glaucum,Malvaceae,9.4,O,FALSE,NA,1.68,2.97,1.3,1.4,1,1.3,20141002,NA,NA
TAC_A01,6,53,CACAU,Theobroma glaucum,Malvaceae,5.3,O,FALSE,NA,0.27,2.3,1.5,1.3,0.8,1.5,20141002,NA,NA
TAC_A01,6,54,CACAU,Theobroma glaucum,Malvaceae,12.8,O,FALSE,NA,2.02,4.15,1.8,2.5,2.2,3.4,20141002,NA,NA
TAC_A01,6,55,CACAU,Theobroma glaucum,Malvaceae,10.8,O,FALSE,NA,1.34,2.71,2.3,1.5,1.5,2.3,20141002,NA,NA
TAC_A01,6,56,CACAU,Theobroma glaucum,Malvaceae,15.9,O,FALSE,NA,2.14,4.93,2.2,2.4,3.2,2.6,20141002,NA,NA
TAC_A01,6,57,CACAU,Theobroma glaucum,Malvaceae,5.5,O,FALSE,NA,0.5,2.67,2.3,1,1.4,1.7,20141002,NA,NA
TAC_A01,6,58,CACAU,Theobroma glaucum,Malvaceae,10.9,O,FALSE,NA,1.99,4.79,2.2,2.5,3,1.2,20141002,NA,NA
TAC_A01,6,59,CACAU,Theobroma glaucum,Malvaceae,5.2,O,FALSE,NA,3.53,3.35,2,1.7,1.1,1,20141002,NA,NA
TAC_A01,6,60,CACAU,Theobroma glaucum,Malvaceae,8.3,O,FALSE,NA,1.88,3.39,1.8,2.5,1.4,1.5,20141002,NA,NA
TAC_A01,6,61,CACAU,Theobroma glaucum,Malvaceae,17.7,O,FALSE,NA,1.98,6.26,3.4,3.6,3.2,3.2,20141002,NA,NA
TAC_A01,6,62,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,2.31,5.14,1.3,3.2,2.1,1,20141002,NA,NA
TAC_A01,6,63,CACAU,Theobroma glaucum,Malvaceae,6,O,FALSE,NA,1.37,3.9,1.8,1,1.4,1.4,20141002,NA,NA
TAC_A01,6,64,FREIJO CINZA,Cordia goeldiana,Boraginaceae,34,O,FALSE,NA,18.63,27.55,1.3,1.4,1.1,1.2,20141002,NA,NA
TAC_A01,6,65,CACAU,Theobroma glaucum,Malvaceae,7.9,O,FALSE,NA,2.22,4.98,1.7,0.8,1.5,2.3,20141002,NA,NA
TAC_A01,6,66,CACAU,Theobroma glaucum,Malvaceae,9.2,O,FALSE,NA,2,3.26,2.7,1.8,1.7,1.6,20141002,NA,NA
TAC_A01,6,67,CACAU,Theobroma glaucum,Malvaceae,5.7,O,FALSE,NA,2.35,2.78,1.3,1.4,1.6,0.7,20141002,NA,NA
TAC_A01,6,68,MOLONGO,Ambelania acida,Apocynaceae,44.2,O,FALSE,NA,11.8,20.83,2,4,2.8,3.8,20141002,NA,NA
TAC_A01,6,69,CACAU,Theobroma glaucum,Malvaceae,8.7,O,FALSE,NA,2.61,4.16,2.3,1.8,2.5,2,20141002,NA,NA
TAC_A01,6,70,PALITEIRA,Clitoria fairchildiana,Fabaceae,38.3,O,FALSE,NA,6.06,18.45,5.7,4.8,6.7,5.3,20141002,NA,NA
TAC_A01,6,71,CACAU,Theobroma glaucum,Malvaceae,7.3,O,FALSE,NA,2.32,2.9,2,2.5,1.5,1.7,20141002,NA,NA
TAC_A01,6,72,CACAU,Theobroma glaucum,Malvaceae,6,O,FALSE,NA,1.72,2.23,2.2,1.8,1.2,1.8,20141002,NA,NA
TAC_A01,6,73,CACAU,Theobroma glaucum,Malvaceae,51,O,FALSE,NA,2.12,3.49,1.4,1.8,1.6,1.3,20141002,NA,NA
TAC_A01,6,74,IPE ROSA,Tabebuia roseo-alba,Bignoniaceae,38.4,O,FALSE,NA,9.9,22.36,4.8,7.4,5.2,5.6,20141002,NA,NA
TAC_A01,6,75,CACAU,Theobroma glaucum,Malvaceae,7.8,O,FALSE,NA,1.41,3.24,1.8,2.1,2.3,1.6,20141002,NA,NA
TAC_A01,6,76,CACAU,Theobroma glaucum,Malvaceae,8.4,O,FALSE,NA,1.74,3.49,2.3,2.4,1.7,1.5,20141002,NA,NA
TAC_A01,6,77,FREIJO CINZA,Cordia goeldiana,Boraginaceae,28.2,O,FALSE,NA,15.31,22.61,4.5,3,5,1.7,20141002,NA,NA
TAC_A01,6,78,CACAU,Theobroma glaucum,Malvaceae,7.1,O,FALSE,NA,2.42,4.63,2.3,1.8,1.5,2.2,20141002,NA,NA
TAC_A01,6,79,CACAU,Theobroma glaucum,Malvaceae,18.7,O,FALSE,NA,1.18,4.91,2.7,2.8,2,2.2,20141002,NA,NA
TAC_A01,6,80,CACAU,Theobroma glaucum,Malvaceae,11.8,O,FALSE,NA,2.63,5.07,2.7,2,3,2.4,20141002,NA,NA
TAC_A01,6,81,CACAU,Theobroma glaucum,Malvaceae,11.7,O,FALSE,NA,1.62,2.85,3.2,2.8,1.3,1.6,20141002,NA,NA
TAC_A01,6,82,CACAU,Theobroma glaucum,Malvaceae,8.3,O,FALSE,NA,0.93,2.03,1.8,1.4,1.9,1.5,20141002,NA,NA
TAC_A01,6,83,CACAU,Theobroma glaucum,Malvaceae,14.8,O,FALSE,NA,1.92,4.75,2.3,4,1.4,4.4,20141002,NA,NA
TAC_A01,6,84,CACAU,Theobroma glaucum,Malvaceae,8.2,O,FALSE,NA,1.65,4.31,3.6,2.2,1.9,1.8,20141002,NA,NA
TAC_A01,6,85,CACAU,Theobroma glaucum,Malvaceae,6.7,O,FALSE,NA,1.7,3.83,2.2,1.6,1.6,1,20141002,NA,NA
TAC_A01,6,86,PALITEIRA,Clitoria fairchildiana,Fabaceae,30.4,O,FALSE,NA,6.2,12.93,2.2,6.2,5,2.8,20141002,NA,NA
TAC_A01,6,87,CACAU,Theobroma glaucum,Malvaceae,15.6,O,FALSE,NA,1.42,4.58,3.8,3.7,2.2,1.8,20141002,NA,NA
TAC_A01,6,88,CACAU,Theobroma glaucum,Malvaceae,8.1,O,FALSE,NA,4.17,5.15,1.4,3.3,2.2,1.2,20141002,NA,NA
TAC_A01,6,89,CACAU,Theobroma glaucum,Malvaceae,11.3,O,FALSE,NA,2.32,5.44,3.5,2.7,2.8,1,20141002,NA,NA
TAC_A01,6,90,CACAU,Theobroma glaucum,Malvaceae,12.3,O,FALSE,NA,2.88,6.11,4,3.8,2.3,2,20141002,NA,NA
TAC_A01,6,91,CACAU,Theobroma glaucum,Malvaceae,9.6,O,FALSE,NA,1.58,3.71,2.6,2.5,2.3,1.7,20141002,NA,NA
TAC_A01,6,92,IPE ROSA,Tabebuia roseo-alba,Bignoniaceae,38,O,FALSE,NA,10.21,22.3,5,6.5,6.7,4.5,20141002,NA,NA
TAC_A01,7,1,CACAU,Theobroma glaucum,Malvaceae,5,O,FALSE,NA,0.91,3.02,1.6,1.8,1.3,1.8,20141003,797469.9746,9728493.823
TAC_A01,7,2,CACAU,Theobroma glaucum,Malvaceae,8.3,O,FALSE,NA,1.18,2.51,1.4,2.1,1.3,1.5,20141003,797457.1777,9728503.927
TAC_A01,7,3,CACAU,Theobroma glaucum,Malvaceae,10.6,O,FALSE,NA,1.45,4.32,2.4,1.7,2.6,0.6,20141003,797452.7194,9728507.447
TAC_A01,7,4,CACAU,Theobroma glaucum,Malvaceae,5,O,FALSE,NA,1.31,3.63,1.2,1.3,1.5,1.3,20141003,797449.3344,9728510.119
TAC_A01,7,5,CACAU,Theobroma glaucum,Malvaceae,7.2,O,FALSE,NA,3.22,3.59,3,1,2.1,2.4,20141003,797459.5199,9728505.771
TAC_A01,7,6,CACAU,Theobroma glaucum,Malvaceae,5.5,O,FALSE,NA,0.88,2.1,0,2.2,1,1.8,20141003,797459.4374,9728505.836
TAC_A01,7,7,ANDIROBA,Carapa guianensis,Meliaceae,34.9,O,FALSE,NA,10.78,23.18,4.8,2.5,2.3,5.7,20141003,797463.6806,9728502.905
TAC_A01,7,8,CACAU,Theobroma glaucum,Malvaceae,6.4,O,FALSE,NA,1.1,3.15,1.3,3,2.4,1.4,20141003,797467.7725,9728499.325
TAC_A01,7,9,CACAU,Theobroma glaucum,Malvaceae,13.4,O,FALSE,NA,2.46,5.28,3.5,1.4,2.4,4.3,20141003,797467.8389,9728499.402
TAC_A01,7,10,ANDIROBA,Carapa guianensis,Meliaceae,44.4,O,FALSE,NA,8.36,30.43,2.4,9.2,2.5,7,20141003,797468.6017,9728499.97
TAC_A01,7,11,CACAU,Theobroma glaucum,Malvaceae,16.4,O,FALSE,NA,2.59,6.42,1,5,0.7,1.8,20141003,797475.9426,9728492.943
TAC_A01,7,12,CACAU,Theobroma glaucum,Malvaceae,22,O,FALSE,NA,2.14,5.63,4,5,4.9,2.6,20141003,797477.9315,9728495.337
TAC_A01,7,13,CACAU,Theobroma glaucum,Malvaceae,12,O,FALSE,NA,1.26,4.51,2.7,2.7,3.1,4.1,20141003,797474.1369,9728498.268
TAC_A01,7,14,CACAU,Theobroma glaucum,Malvaceae,5.2,O,FALSE,NA,1.54,2.97,1.8,1.1,1.4,1.1,20141003,797461.5158,9728508.017
TAC_A01,7,15,CACAU,Theobroma glaucum,Malvaceae,5,O,FALSE,NA,1.05,2.73,1.4,2,1.6,1.9,20141003,797453.2667,9728514.389
TAC_A01,7,16,CACAU,Theobroma glaucum,Malvaceae,5.5,O,FALSE,NA,1.49,3.49,2,1.7,1.8,1.8,20141003,797459.224,9728513.537
TAC_A01,7,17,IPE ROSA,Tabebuia roseo-alba,Bignoniaceae,21.7,O,FALSE,NA,8.12,17.53,4.4,2.6,4.7,4,20141003,797460.2135,9728512.781
TAC_A01,7,18,ANDIROBA,Carapa guianensis,Meliaceae,42.8,O,FALSE,NA,8.08,28.78,7.7,5,3.6,5.1,20141003,797467.5041,9728507.593
TAC_A01,7,19,ANDIROBA,Carapa guianensis,Meliaceae,47.5,O,FALSE,NA,2.6,6.14,0.5,3.3,1.1,0.6,20141003,797471.4778,9728504.434
TAC_A01,7,20,CACAU,Theobroma glaucum,Malvaceae,6,O,FALSE,NA,1.56,3.02,1.9,2.5,2.2,1.5,20141003,797477.7882,9728503.235
TAC_A01,7,21,CACAU,Theobroma glaucum,Malvaceae,16.8,O,FALSE,NA,1.46,4.48,0.8,3.5,0.7,4.1,20141003,797477.7058,9728503.298
TAC_A01,7,22,CACAU,Theobroma glaucum,Malvaceae,6.5,O,FALSE,NA,1.2,1.73,1.6,0,0,2.3,20141003,797469.0517,9728509.832
TAC_A01,7,23,CACAU,Theobroma glaucum,Malvaceae,5.7,O,FALSE,NA,1.47,3.12,1.3,2.2,2.6,0.6,20141003,797461.1236,9728515.942
TAC_A01,7,24,MORTA,NA,NA,15.8,O,TRUE,3,NA,2.82,NA,NA,NA,NA,20141003,797461.1902,9728516.015
TAC_A01,7,25,ANDIROBA,Carapa guianensis,Meliaceae,57.7,O,FALSE,NA,5.7,30.96,11.8,10.4,5.4,8.8,20141003,797471.6893,9728511.755
TAC_A01,7,26,CACAU,Theobroma glaucum,Malvaceae,8.6,O,FALSE,NA,1.46,3.64,2,1.4,3.1,3.3,20141003,797475.9068,9728508.482
TAC_A01,7,27,CACAU,Theobroma glaucum,Malvaceae,13,O,FALSE,NA,1.12,4.71,4,1.5,1.2,1.3,20141003,797479.7629,9728505.732
TAC_A01,7,28,CACAU,Theobroma glaucum,Malvaceae,7.1,O,FALSE,NA,0.5,1.18,0.2,0.2,0.2,0.2,20141003,797479.6965,9728505.653
TAC_A01,7,29,CACAU,Theobroma glaucum,Malvaceae,7,O,FALSE,NA,2.42,6.01,1.5,1.5,2.8,0.8,20141003,797483.8157,9728502.579
TAC_A01,7,30,CACAU,Theobroma glaucum,Malvaceae,6.2,O,FALSE,NA,2.43,3.66,0.9,2,2,0.4,20141003,797483.9483,9728502.739
TAC_A01,7,31,CUPUAÇU,Theobroma grandiflorum,Malvaceae,18.4,O,FALSE,NA,2.64,10.2,2.6,3.6,3,3,20141003,797483.2352,9728501.72
TAC_A01,7,32,CACAU,Theobroma glaucum,Malvaceae,6.1,O,FALSE,NA,1.6,3.7,1.4,1.5,1.7,1.4,20141003,797485.887,9728504.911
TAC_A01,7,33,CACAU,Theobroma glaucum,Malvaceae,7.5,O,FALSE,NA,1.6,3.89,2.7,2.5,2.7,1,20141003,797481.5225,9728508.13
