Area,trans,tree,common.name,scientific.name,family.name,DBH.09,type.09,canopy.09,light.09,Dead.09,D.class.09,Hcom.09,Htot.09,RN.09,RS.09,RE.09,RW.09,DBH.11,type.11,canopy.11,light.11,Dead.11,D.class.11,X.11,Y.11,Hcom.11,Htot.11,RN.11,RS.11,RE.11,RW.11,UTM.Easting,UTM.Northing
DUC_A01,T05,1732,liana,NA,NA,5.9,L,C,2,FALSE,NA,NA,NA,NA,NA,NA,NA,5.9,L,NA,NA,FALSE,NA,0.1,369.6,NA,NA,NA,NA,NA,NA,172442.0031,9672315.159
DUC_A01,T05,1733,abiurana,Pouteria gongrijpii,Sapotaceae,21.9,O,C,NA,FALSE,NA,16.46,23.48,NA,NA,NA,NA,22.2,O,S,3,FALSE,NA,0.3,369.74,12.14,20.71,2.1,2.3,2.6,2.5,172442.2028,9672315.171
DUC_A01,T05,1734,fava,Parkia sp.,Fabaceae,5.6,O,S,3,FALSE,NA,1.61,4.25,NA,NA,NA,NA,5.7,O,S,3,FALSE,NA,0.96,370.2,1.53,4.52,0.6,1,-2,2.8,172442.8616,9672315.21
DUC_A01,T05,1735,mato,NA,NA,31.5,O,S,NA,TRUE,5,NA,10.28,NA,NA,NA,NA,31.5,O,NA,NA,TRUE,5,1.73,375.65,NA,8.54,NA,NA,NA,NA,172443.3017,9672320.796
DUC_A01,T05,1736,arataciu,Sagotia racemosa,Euphorbiaceae,7.6,O,S,2,FALSE,NA,1.83,6.86,NA,NA,NA,NA,7.8,O,S,3,FALSE,NA,0.31,381.37,10.83,14.13,1.7,1.1,1.4,2.1,172441.5556,9672326.252
DUC_A01,T05,1737,breu,Protium heptaphyllum,Burseraceae,9.5,O,C,2,FALSE,NA,13.09,15.69,NA,NA,NA,NA,9.8,O,S,3,FALSE,NA,0.75,383.21,12.5,15.27,1.4,1,0.9,0.8,172441.8854,9672328.125
DUC_A01,T05,1738,mato,NA,NA,6.6,O,S,NA,TRUE,3,NA,3.07,NA,NA,NA,NA,6.6,O,NA,NA,TRUE,3,0.47,384.49,NA,0,NA,NA,NA,NA,172441.5328,9672329.339
DUC_A01,T05,1739,marupa,Simarouba amara,Simaroubaceae,14.6,O,C,2,FALSE,NA,10.11,17.95,NA,NA,NA,NA,14.8,O,S,2,FALSE,NA,1.15,398.67,12.82,16.31,2.6,2.6,2.5,1.9,172441.4085,9672342.922
DUC_A01,T05,1740,urucurana,Sloanea guianensis,Elaeocarpaceae,18.9,O,S,3,FALSE,NA,6.48,16.1,NA,NA,NA,NA,19,O,S,3,FALSE,NA,1.08,410.08,9.67,14.82,4.8,2.9,4.6,2.1,172440.6815,9672353.999
DUC_A01,T05,1741,sucupira preta,Bowdichia nitida,Fabaceae,13.7,O,C,2,FALSE,NA,12.83,18.99,NA,NA,NA,NA,13.9,O,S,3,FALSE,NA,0.57,416.39,14.85,16.63,1.1,2.3,1.8,2,172439.2337,9672360.108
DUC_A01,T05,1742,mato,NA,NA,11.8,O,S,3,FALSE,NA,6.03,12.87,NA,NA,NA,NA,11.8,O,NA,NA,TRUE,4,1.18,441.76,0,0,NA,NA,NA,NA,172433.4953,9672383.904
DUC_A01,T05,1743,marupa,Simarouba amara,Simaroubaceae,31,O,C,1,FALSE,NA,25.82,28.41,NA,NA,NA,NA,32.9,O,D,1,FALSE,NA,1.46,443.17,23.65,29.42,2.6,5.6,2.3,5.8,172433.5075,9672384.941
DUC_A01,T05,1744,guajara,Pouteria sp.,Sapotaceae,46.9,O,E,1,FALSE,NA,37.38,46.56,NA,NA,NA,NA,48.9,O,D,1,FALSE,NA,4.51,445.1,19.29,28.75,5.5,4.5,5.4,7.1,172435.9372,9672387.659
DUC_A01,T05,1745,ucuuba,Virola michelii,Myristicaceae,27.6,O,C,2,FALSE,NA,22.04,25.84,NA,NA,NA,NA,27.7,O,S,3,FALSE,NA,0.3,448.6,18.88,26.31,1.6,3.5,2.4,3.2,172430.9665,9672389.948
DUC_A01,T05,1746,bacaba,Oenocarpus bacaba,Arecaceae,17.3,P,C,2,FALSE,NA,17.42,22.95,NA,NA,NA,NA,17.8,P,S,2,FALSE,NA,1.05,451.39,17.19,19.67,3.2,1.6,1.8,2.8,172431.0453,9672392.554
DUC_A01,T05,1747,breu,Protium heptaphyllum,Burseraceae,12.8,O,S,3,FALSE,NA,12.42,15.02,NA,NA,NA,NA,13.5,O,S,2,FALSE,NA,0.47,453.15,10.87,13.44,3.4,1.1,1.3,2.8,172429.9684,9672394.333
DUC_A01,T05,1748,anani,Symphonia globulifera,Clusiaceae,12.7,O,S,3,FALSE,NA,8.77,13.74,NA,NA,NA,NA,13.5,O,S,3,FALSE,NA,0.82,453.27,8.46,11.91,4.4,2.2,5.4,2.7,172430.3065,9672394.424
DUC_A01,T05,1751,carapanauba,Aspidosperma excelsum,Apocynaceae,38.8,O,C,1,FALSE,NA,16.95,21.38,NA,NA,NA,NA,38.9,O,S,3,FALSE,NA,3.9,462.91,8.36,10.45,0.4,0.3,0.5,0.4,172430.9573,9672403.904
DUC_A01,T05,1752,bacaba,Oenocarpus bacaba,Arecaceae,13,P,C,2,FALSE,NA,8.87,13.55,NA,NA,NA,NA,13.2,P,S,2,FALSE,NA,0.18,467.91,8.21,12.57,3.7,1.2,1.6,2.4,172426.0725,9672407.766
DUC_A01,T05,1753,pintadinho,Poeppigia procera,Fabaceae,8.1,O,S,3,FALSE,NA,3.89,10.89,NA,NA,NA,NA,8.3,O,S,2,FALSE,NA,0.22,477.63,6.05,8.79,1.6,1.9,2.3,2,172423.6575,9672416.942
DUC_A01,T05,1754,guajara cinza,Pouteria sp.,Sapotaceae,47.7,O,E,1,FALSE,NA,18.64,24.55,NA,NA,NA,NA,51.4,O,E,1,FALSE,NA,3.07,483.31,20.25,27.32,1.8,3.2,6.4,1,172424.9901,9672422.985
DUC_A01,T05,1756,mato,NA,NA,20.6,O,S,NA,TRUE,2,NA,8.17,NA,NA,NA,NA,NA,O,NA,NA,FALSE,NA,0.46,499.67,NA,NA,NA,NA,NA,NA,172418.4656,9672437.265
DUC_A01,T05,1758,mato,NA,NA,49.5,O,C,2,FALSE,NA,16.53,19.76,NA,NA,NA,NA,49.5,O,NA,NA,TRUE,3,-1.15,486.06,3.82,13.91,NA,NA,NA,NA,172420.2679,9672424.306
DUC_A01,T05,1759,mato,NA,NA,19.9,O,C,2,FALSE,NA,16.64,19.19,NA,NA,NA,NA,19.9,O,NA,NA,TRUE,2,-0.2,485,3.6,12.23,NA,NA,NA,NA,172421.4439,9672423.587
DUC_A01,T05,1760,ucuuba vermelha,Virola elongata,Myristicaceae,15.8,O,S,2,FALSE,NA,7.95,16.42,NA,NA,NA,NA,15.7,O,S,2,FALSE,NA,-0.78,483.51,8.69,13.47,2.6,2.8,3.2,3,172421.271,9672421.99
DUC_A01,T05,1761,angelim rajado,Zygia racemosa,Fabaceae,17.7,O,C,2,FALSE,NA,20.85,25.66,NA,NA,NA,NA,18.3,O,S,2,FALSE,NA,-1.38,482.79,11.51,19.5,2.9,4.6,2.2,2.8,172420.8206,9672421.352
DUC_A01,T05,1762,urucurana,Sloanea guianensis,Elaeocarpaceae,11.6,O,S,2,FALSE,NA,11.99,14.52,NA,NA,NA,NA,11.3,O,S,2,FALSE,NA,-0.12,481.19,3.9,8.34,1,3.1,1.4,1.6,172422.4251,9672420.231
DUC_A01,T05,1764,abiurana,Pouteria gongrijpii,Sapotaceae,11.8,O,C,2,FALSE,NA,11.61,14.82,NA,NA,NA,NA,11.7,O,S,2,FALSE,NA,-0.23,474.78,11.68,15.1,2.7,1.2,1.4,2.3,172423.9977,9672413.931
DUC_A01,T05,1765,mato,NA,NA,30.2,O,C,1,FALSE,NA,11.92,14.31,NA,NA,NA,NA,30,O,NA,NA,TRUE,2,-1.42,471.15,1.36,12.7,NA,NA,NA,NA,172423.7521,9672410.246
DUC_A01,T05,1766,urucurana,Sloanea guianensis,Elaeocarpaceae,65.4,O,E,1,FALSE,NA,33.67,41.8,NA,NA,NA,NA,65.5,O,D,1,FALSE,NA,-5.25,465,22.86,38.09,6.3,6.9,6,10,172421.602,9672403.467
DUC_A01,T05,1767,mato,NA,NA,20.2,O,C,2,FALSE,NA,14.6,17.74,NA,NA,NA,NA,20.8,O,S,2,FALSE,NA,-1.77,463,13.33,17.51,4.9,2.8,4.1,1.9,172425.351,9672402.92
DUC_A01,T05,1768,abiurana,Pouteria gongrijpii,Sapotaceae,9.8,O,S,3,FALSE,NA,4.16,12.68,NA,NA,NA,NA,10.5,O,S,2,FALSE,NA,-0.15,460.16,5.14,14.23,1.4,2.3,1.7,1.8,172427.6908,9672400.444
DUC_A01,T05,1769,ucuuba,Virola michelii,Myristicaceae,29.3,O,C,1,FALSE,NA,18.68,23.12,NA,NA,NA,NA,29.7,O,S,2,FALSE,NA,-0.42,458.04,16.56,24.56,2.4,3,2.6,2.2,172427.9465,9672398.445
DUC_A01,T05,1770,muiratinga,Maquira coriacea,Moraceae,15.2,O,S,2,FALSE,NA,10.47,12.62,NA,NA,NA,NA,15.4,O,S,3,FALSE,NA,-0.74,449.9,3.82,4.76,NA,NA,NA,NA,172429.7036,9672390.643
DUC_A01,T05,1771,mato,NA,NA,19.3,O,S,3,FALSE,NA,11.98,12.8,NA,NA,NA,NA,19.3,O,NA,NA,TRUE,3,-0.37,447.94,2.52,10.24,NA,NA,NA,NA,172430.4484,9672389.292
DUC_A01,T05,1772,matamata branco,Eschweilera coriacea,Lecythidaceae,53.7,O,C,2,FALSE,NA,23.9,29.58,NA,NA,NA,NA,53.8,O,D,1,FALSE,NA,-0.87,447.89,19.78,30.26,5.2,6.1,6,4.8,172430.0945,9672388.68
DUC_A01,T05,1773,pintadinho,Poeppigia procera,Fabaceae,6,O,S,3,FALSE,NA,4.68,9.51,NA,NA,NA,NA,6.5,O,S,3,FALSE,NA,-0.58,424.1,6.77,9.74,1,1.8,1.2,2,172436.1858,9672367.047
DUC_A01,T05,1774,mato,NA,NA,59.4,O,E,1,FALSE,NA,24.41,29.33,NA,NA,NA,NA,60.4,O,D,1,FALSE,NA,-4,413.23,22.4,30.71,4.4,5,3.3,7.7,172435.4456,9672356.569
DUC_A01,T05,1775,muirapiranga,Brosimum rubescens,Moraceae,49.2,O,C,1,FALSE,NA,20.61,29.2,NA,NA,NA,NA,48.4,O,S,2,FALSE,NA,-3.24,409.92,14.98,32.62,4.2,4.3,3,3.7,172436.3691,9672353.743
DUC_A01,T05,1776,urucurana,Sloanea guianensis,Elaeocarpaceae,15.4,O,C,2,FALSE,NA,13.58,19.11,NA,NA,NA,NA,16,O,S,3,FALSE,NA,-0.98,402.87,11.5,19.94,3.4,3.5,2.6,2.4,172439.0267,9672347.105
DUC_A01,T05,1777,louro-pimenta,Ocotea canaliculata,Lauraceae,30.3,O,C,1,FALSE,NA,19.94,25.32,NA,NA,NA,NA,30.7,O,S,1,FALSE,NA,-1.37,401.04,16.56,26.38,3,2.8,2.2,3,172438.7469,9672345.236
DUC_A01,T05,1778,mato,NA,NA,25.5,O,S,NA,TRUE,2,NA,2.3,NA,NA,NA,NA,25.5,O,NA,NA,TRUE,2,-2.26,396.28,NA,1.66,NA,NA,NA,NA,172438.1505,9672340.258
DUC_A01,T05,1779,louro-pimenta,Ocotea canaliculata,Lauraceae,50.8,O,E,1,FALSE,NA,20.9,26.01,NA,NA,NA,NA,51.5,O,S,1,FALSE,NA,-2.98,390.4,20.85,27.61,2.9,1.6,4.3,3.2,172437.7603,9672334.675
DUC_A01,T05,1780,mato,NA,NA,45,O,S,NA,TRUE,2,NA,2.5,NA,NA,NA,NA,NA,O,NA,NA,FALSE,NA,-2.14,388.5,NA,NA,NA,NA,NA,NA,172438.7084,9672332.878
DUC_A01,T05,1782,sucupira tento,Ormosia nobilis,Fabaceae,24.3,O,C,2,FALSE,NA,21.77,27.71,NA,NA,NA,NA,24.6,O,S,2,FALSE,NA,-1.64,384.1,23.1,28.89,1.2,3.6,1,3.2,172439.463,9672328.599
DUC_A01,T05,1783,macucu-de-sangue,Licania heteromorpha,Chrysobalanaceae,12.1,O,S,2,FALSE,NA,11.51,18.43,NA,NA,NA,NA,12.5,O,S,2,FALSE,NA,-1.21,376.4,10.6,17.18,1.5,2.3,2,1.4,172440.3304,9672321.237
DUC_A01,T05,1784,muiratinga,Maquira coriacea,Moraceae,28.8,O,C,1,FALSE,NA,17.43,21.67,NA,NA,NA,NA,28.8,O,S,2,FALSE,NA,-1.8,376.5,16.72,21.9,3.2,2.6,3.6,2.2,172439.7414,9672321.202
DUC_A01,T05,1785,pintadinho,Poeppigia procera,Fabaceae,13.7,O,C,2,FALSE,NA,15.15,19.75,NA,NA,NA,NA,14.5,O,S,2,FALSE,NA,-0.38,371.4,15.65,19.95,2.2,2,2.1,1.6,172441.4509,9672316.362
DUC_A01,T05,1786,tauari,Couratari stellata,Lecythidaceae,69.5,O,E,1,FALSE,NA,31.42,40.44,NA,NA,NA,NA,69.4,O,D,1,FALSE,NA,-1.9,359.9,23.77,33.87,5,5.6,4.5,4.6,172440.5907,9672305.191
DUC_A01,T05,1787,pintadinho,Poeppigia procera,Fabaceae,23.3,O,C,2,FALSE,NA,15.6,19.16,NA,NA,NA,NA,23.3,O,S,3,FALSE,NA,-0.93,354.5,23.44,28.62,2.9,2.7,1.5,3.3,172441.8511,9672300.324
DUC_A01,T05,1788,guajara cinza,Pouteria sp.,Sapotaceae,42.5,O,C,2,FALSE,NA,20.74,26.71,NA,NA,NA,NA,43.5,O,S,2,FALSE,NA,-0.35,351,18.81,30.06,4.1,5.6,1.8,5.5,172442.6491,9672296.665
DUC_A01,T05,1789,envira-turi,Bocageopsis multiflora,Annonaceae,24.4,O,C,2,FALSE,NA,21.62,28.57,NA,NA,NA,NA,25.4,O,S,3,FALSE,NA,-0.59,337.75,11.61,11.61,4.9,2.7,2.5,3,172443.1396,9672284.339
DUC_A01,T05,1790,abiurana casca fina,Pouteria retinervis,Sapotaceae,10.5,O,S,2,FALSE,NA,4.34,13.53,NA,NA,NA,NA,10.8,O,S,2,FALSE,NA,-0.58,318.8,7.64,11.69,2.2,2.7,1.6,3.6,172444.2448,9672265.872
DUC_A01,T05,1792,angelim rajado,Zygia racemosa,Fabaceae,28.8,O,C,1,FALSE,NA,20.7,27.93,NA,NA,NA,NA,29.8,O,S,2,FALSE,NA,-0.68,313.8,19.16,28.32,2.4,2.8,3.2,3,172444.437,9672260.941
DUC_A01,T05,1793,abiurana,Pouteria gongrijpii,Sapotaceae,12.8,O,C,2,FALSE,NA,8.97,15.91,NA,NA,NA,NA,13.4,O,S,3,FALSE,NA,-1,304.2,11.4,15.22,1.6,1.8,2.4,1.4,172445.0217,9672251.674
DUC_A01,T05,1794,tento,Ormosia grossa,Fabaceae,6.2,O,S,3,FALSE,NA,8.05,10.51,NA,NA,NA,NA,6.5,O,S,3,FALSE,NA,-0.35,299,5.84,10.24,1.4,1.7,2.2,1.2,172446.5236,9672247.039
DUC_A01,T05,1795,mato,NA,NA,9.8,O,S,1,FALSE,NA,5.59,10.5,NA,NA,NA,NA,10.9,O,S,2,FALSE,NA,-0.25,288.96,7.15,9.8,2.2,1.5,1.8,1.6,172448.3467,9672237.556
DUC_A01,T05,1796,abiurana,Pouteria gongrijpii,Sapotaceae,59.7,O,E,1,FALSE,NA,29.82,38.5,NA,NA,NA,NA,59.9,O,D,1,FALSE,NA,-0.5,280.2,25.55,34.11,4.2,4.9,3.8,3.2,172449.6098,9672229.198
DUC_A01,T05,1797,matamata branco,Eschweilera coriacea,Lecythidaceae,46.9,O,E,1,FALSE,NA,26.54,33.1,NA,NA,NA,NA,48.1,O,D,1,FALSE,NA,-1.96,278.02,19.68,29.32,4.3,5.6,4,5.3,172448.6045,9672226.562
DUC_A01,T05,1798,sucupira tento,Ormosia nobilis,Fabaceae,32.6,O,C,2,FALSE,NA,12.69,17.35,NA,NA,NA,NA,33.1,O,S,2,FALSE,NA,-1.27,277.8,24.37,30.84,2.8,4.2,11.2,-4.4,172449.2834,9672226.685
DUC_A01,T05,1799,canela-de-veado,Amaioua guianensis,Rubiaceae,10,O,S,3,FALSE,NA,5.96,11.23,NA,NA,NA,NA,10,O,S,2,FALSE,NA,-0.53,277.4,11.46,10.44,0.8,2,1.8,0.7,172450.1193,9672226.224
DUC_A01,T05,1800,canela-de-velho,Casearia javitensis,Salicaceae,32.1,O,C,1,FALSE,NA,23.3,27.17,NA,NA,NA,NA,32.5,O,D,1,FALSE,NA,-1.59,271.6,20.01,26.99,-7.6,10.6,2.2,2.4,172450.0465,9672220.69
DUC_A01,T05,1801,mato,NA,NA,16.7,O,C,2,FALSE,NA,15.31,19.5,NA,NA,NA,NA,16.9,O,S,2,FALSE,NA,-0.84,270.7,10.68,12.14,0.8,0.6,0.6,0.7,172450.8922,9672220.23
DUC_A01,T05,1802,breu querosene,Protium spruceanum,Burseraceae,20,O,C,2,FALSE,NA,14.71,21.27,NA,NA,NA,NA,21.1,O,S,2,FALSE,NA,-0.2,266.4,15.69,22.52,3,2.1,4.5,2.5,172452.2765,9672216.188
DUC_A01,T05,1803,mato,NA,NA,51.4,O,S,NA,TRUE,3,NA,4.28,NA,NA,NA,NA,51.4,O,NA,NA,TRUE,3,-1.5,262,NA,3.5,NA,NA,NA,NA,172451.752,9672211.799
DUC_A01,T05,1804,acariquara,Minquartia guianensis,Olacaceae,6.2,O,S,3,FALSE,NA,12.22,13.79,NA,NA,NA,NA,6.2,O,S,3,FALSE,NA,-0.05,260.24,8.51,13.62,0.9,0.5,0.7,0.8,172453.502,9672210.276
DUC_A01,T05,1805,fava,Parkia sp.,Fabaceae,12.8,O,S,3,FALSE,NA,7.09,8.72,NA,NA,NA,NA,12.8,O,S,3,FALSE,NA,-0.72,257.1,4.04,5.36,2.3,1.2,1.6,1.2,172453.3818,9672207.188
DUC_A01,T05,1806,breu,Protium heptaphyllum,Burseraceae,6.1,O,S,3,FALSE,NA,11.19,12.66,NA,NA,NA,NA,6.2,O,S,3,FALSE,NA,-0.6,255.8,9.69,15.6,0.6,0.9,0.6,1,172453.7154,9672206.021
DUC_A01,T05,1807,jarana,Lecythis lurida,Lecythidaceae,8.2,O,S,3,FALSE,NA,11.13,12.93,NA,NA,NA,NA,8.8,O,S,3,FALSE,NA,-0.33,254.8,9.33,12.74,1.4,1.8,1.7,1.5,172454.1967,9672204.882
DUC_A01,T05,1808,inaja,Attalea maripa,Arecaceae,26.9,P,C,2,FALSE,NA,17.62,23.82,NA,NA,NA,NA,27.2,P,S,2,FALSE,NA,-2.83,251.3,19.84,23.18,5.6,3.2,3.6,4.8,172452.2759,9672201.466
DUC_A01,T05,1809,cucutitiriba,Pouteria sp.,Sapotaceae,15.9,O,S,3,FALSE,NA,15.17,17.84,NA,NA,NA,NA,16.9,O,S,2,FALSE,NA,-0.94,251.23,1.17,1.78,1.4,0.8,1,1.4,172454.1355,9672201.804
DUC_A01,T05,1810,macucu branco,Licania sp.,Chrysobalanaceae,43.6,O,E,2,FALSE,NA,29.12,35.69,NA,NA,NA,NA,43.8,O,S,2,FALSE,NA,-2.39,248.7,23.44,33.39,3.4,10.6,3.6,5.5,172453.14,9672199.17
DUC_A01,T05,1811,breu,Protium heptaphyllum,Burseraceae,9.1,O,E,1,FALSE,NA,13.33,16.84,NA,NA,NA,NA,9.1,O,S,2,FALSE,NA,-0.48,248.05,11.53,16.67,1.9,1.2,1.8,3.1,172455.127,9672198.917
DUC_A01,T05,1812,fava-core,Parkia nitida,Fabaceae,79.1,O,C,3,FALSE,NA,28.95,37.75,NA,NA,NA,NA,80.7,O,E,1,FALSE,NA,-0.8,247.5,25.08,39.14,7.6,3.6,6.2,6.3,172454.92,9672198.266
DUC_A01,T05,1813,ucuuba,Virola michelii,Myristicaceae,12,O,S,2,FALSE,NA,6.17,16.41,NA,NA,NA,NA,12.2,O,S,2,FALSE,NA,-0.95,236.85,4.63,14.95,1.2,1.6,1.1,1.1,172456.6049,9672188.145
DUC_A01,T05,1814,ingarana,Inga sp.,Fabaceae,19,O,C,2,FALSE,NA,13.12,18.57,NA,NA,NA,NA,19.1,O,S,2,FALSE,NA,-0.51,236.55,10.12,22.76,2.2,2,5.8,0.8,172457.1456,9672187.629
DUC_A01,T05,1815,inhare,Helicostylis sp.,Moraceae,35.1,O,E,1,FALSE,NA,23.34,30.6,NA,NA,NA,NA,35.6,O,E,1,FALSE,NA,-3.3,236.15,18.32,31.27,3,2.7,2.6,4.8,172454.4005,9672187.131
DUC_A01,T05,1816,breu,Protium heptaphyllum,Burseraceae,25.5,O,C,1,FALSE,NA,17.66,19.9,NA,NA,NA,NA,25.6,O,S,2,FALSE,NA,-0.2,225.6,19.34,28.78,3.4,3.1,3.5,2.8,172459.2832,9672177.59
DUC_A01,T05,1817,muirapiranga,Brosimum rubescens,Moraceae,20.6,O,S,3,FALSE,NA,12.55,15.9,NA,NA,NA,NA,19.4,O,S,3,FALSE,NA,-0.25,224.8,13.53,17.07,2.2,1.4,1,2.1,172459.4496,9672176.393
DUC_A01,T05,1820,breu,Protium heptaphyllum,Burseraceae,11.6,O,S,2,FALSE,NA,13.49,16.15,NA,NA,NA,NA,11.9,O,S,3,FALSE,NA,-1.13,220.57,13.14,18.53,2.4,2,2.8,3.3,172459.2305,9672172.673
DUC_A01,T05,1821,sorva,Couma guianensis,Apocynaceae,17.2,O,C,2,FALSE,NA,17.2,21.39,NA,NA,NA,NA,17.8,O,S,2,FALSE,NA,-0.15,219.3,11.38,19.08,2.7,2.4,3.4,2.3,172460.4103,9672171.661
DUC_A01,T05,1822,bacaba,Oenocarpus bacaba,Arecaceae,12.4,P,C,2,FALSE,NA,12.89,15.79,NA,NA,NA,NA,12.9,P,S,2,FALSE,NA,-1.04,209.5,12.2,19.18,2.2,3.6,1.6,2.4,172461.2593,9672162.001
DUC_A01,T05,1824,abiu rosadinho,Pouteria reticulata,Sapotaceae,29,O,E,1,FALSE,NA,29.5,32.93,NA,NA,NA,NA,30.6,O,D,1,FALSE,NA,-0.84,200.2,22.72,30.82,5.2,2.4,1.8,4.2,172463,9672153.255
DUC_A01,T05,1825,arataciu,Sagotia racemosa,Euphorbiaceae,6.7,O,S,3,FALSE,NA,5.64,13.72,NA,NA,NA,NA,6.9,O,S,3,FALSE,NA,-0.67,199.25,6.37,13.71,1.1,0.7,0.9,1.2,172463.35,9672152.146
DUC_A01,T05,1826,seringarana,Micrandra minor,Euphorbiaceae,22.7,O,C,2,FALSE,NA,18.24,23.74,NA,NA,NA,NA,23.2,O,S,2,FALSE,NA,-1.38,196.48,17.13,24.11,1.9,2.7,2.2,2,172463.0134,9672149.763
DUC_A01,T05,1827,pupunharana,Duckeodendron cestroides,Solanaceae,6.5,O,S,3,FALSE,NA,4.19,7.31,3,6.5,6.1,5.1,6.6,O,S,3,FALSE,NA,-0.6,189,4.38,6.11,2.2,0.8,2.4,2.2,172464.9677,9672142.504
DUC_A01,T05,1828,breu,Protium heptaphyllum,Burseraceae,45.1,O,C,1,FALSE,NA,10.12,33.29,2.7,0.75,2.55,2.7,45.5,O,S,2,FALSE,NA,-1.6,188.8,14.6,23.33,3.3,6.4,5.6,3,172463.9804,9672142.346
DUC_A01,T05,1829,breu,Protium heptaphyllum,Burseraceae,8.2,O,S,3,FALSE,NA,5.44,12.75,NA,NA,NA,NA,8.4,O,S,3,FALSE,NA,-0.68,178.15,11.53,14.74,2,1.8,1.6,2.2,172466.5284,9672132.27
DUC_A01,T05,1830,piquiarana,Caryocar glabrum,Caryocaraceae,33.7,O,C,2,FALSE,NA,15.12,20.09,5.3,0.1,6.25,4,35,O,S,2,FALSE,NA,-2.72,175.85,14.29,23.38,4.3,1.1,5.2,3.2,172464.8785,9672129.676
DUC_A01,T05,1831,melancieira,Alexa grandiflora,Fabaceae,57.8,O,C,2,FALSE,NA,16.44,24.62,1.9,8.85,4.05,6.85,57.9,O,D,1,FALSE,NA,-5.55,174.3,15.29,21.31,2.4,8.5,2.5,4.8,172462.2664,9672128.092
DUC_A01,T05,1832,liana,NA,NA,7.1,L,C,2,FALSE,NA,11.54,13.41,0.3,1.5,0.5,1.3,7.3,L,S,3,FALSE,NA,-0.35,173.9,5.67,10.66,0.4,0.9,0.5,0.7,172467.4919,9672128.348
DUC_A01,T05,1833,breu barrote,Tetragastris panamensis,Burseraceae,18.5,O,C,2,FALSE,NA,11.78,15.66,2.45,4.6,1.9,2.75,18.9,O,S,3,FALSE,NA,-0.3,173.7,10.9,16.47,1.3,3.9,1.9,1.6,172467.5413,9672128.356
DUC_A01,T05,1834,liana,NA,NA,7.1,L,E,1,FALSE,NA,NA,NA,NA,NA,NA,NA,7.2,L,NA,NA,FALSE,NA,-0.12,173.35,NA,NA,NA,NA,NA,NA,172467.8101,9672127.816
DUC_A01,T05,1835,matamata branco,Eschweilera coriacea,Lecythidaceae,36.4,O,C,2,FALSE,NA,16.84,20.28,3.05,9.55,2.75,NA,36.1,O,S,2,FALSE,NA,-3,171.1,17.88,26.99,2,4.8,3.2,7.3,172465.3308,9672125.089
DUC_A01,T05,1836,tento,Ormosia coccinea,Fabaceae,6.4,O,S,3,FALSE,NA,8.64,13.19,0.85,1.7,1,1.1,6.5,O,S,3,FALSE,NA,-0.2,170.9,9.7,13.91,1.4,1,1.1,0.9,172468.0955,9672125.532
DUC_A01,T05,1837,mato,NA,NA,19.9,O,C,2,FALSE,NA,17.69,21.89,-2.5,5.5,-1.9,3.65,19.8,O,NA,NA,TRUE,3,-1.65,168.6,2.59,14.93,NA,NA,NA,NA,172467.0281,9672123.031
DUC_A01,T05,1838,matamata vermelho,Eschweilera coriacea,Lecythidaceae,20.1,O,C,2,FALSE,NA,15.46,20.49,1.75,6.2,3.7,4.55,20.8,O,S,2,FALSE,NA,-0.88,164.3,16.54,21.1,1.6,4.2,1.3,3.4,172468.4261,9672119.178
DUC_A01,T05,1839,abiurana,Pouteria gongrijpii,Sapotaceae,28.4,O,E,1,FALSE,NA,27.38,37.15,4.35,2.75,5.65,2.3,29,O,D,1,FALSE,NA,-1.87,153.25,21.5,25.15,3,2.2,2.8,3.6,172469.1793,9672108.232
DUC_A01,T05,1840,seringarana,Micrandra minor,Euphorbiaceae,48.6,O,E,1,FALSE,NA,17.45,28.9,4.6,7.35,6,7.1,49.3,O,D,1,FALSE,NA,-0.75,148.8,28.25,35.88,3.8,5,4.6,6.4,172470.9228,9672104.435
DUC_A01,T05,1841,breu,Protium heptaphyllum,Burseraceae,16.2,O,S,2,FALSE,NA,11.08,13.37,3.4,3.1,2.65,4.65,16.7,O,S,2,FALSE,NA,-1.2,148.6,13.45,16.58,2.8,2,1.2,4,172470.5696,9672103.796
DUC_A01,T05,1842,mato,NA,NA,14.9,O,S,NA,TRUE,3,NA,8.6,NA,NA,NA,NA,14.9,O,NA,NA,TRUE,3,-0.78,144.8,NA,9.16,NA,NA,NA,NA,172471.5309,9672100.455
DUC_A01,T05,1843,quarubarana,Erisma uncinatum,Vochysiaceae,11.9,O,S,2,FALSE,NA,12.84,15.54,2.1,2.25,3.6,0.85,13.3,O,S,2,FALSE,NA,-0.8,143.82,14.22,17.21,1.7,2,3.1,1.6,172471.6933,9672099.316
DUC_A01,T05,1844,mato,NA,NA,26,O,S,NA,TRUE,5,NA,1.95,NA,NA,NA,NA,26,O,NA,NA,TRUE,5,-1.3,142.8,NA,0,NA,NA,NA,NA,172471.2907,9672098.669
DUC_A01,T05,1845,murta,Strychnos subcordata,Loganiaceae,6.4,O,S,2,FALSE,NA,7.97,10.11,-0.5,4.15,1.55,1.45,6.7,O,S,2,FALSE,NA,-0.29,141.2,7.14,11.8,0.6,4.2,0.9,1.7,172472.5612,9672097.126
