area,transect,tree,common_name,scientific_name,family_name,type,WSD_10,DBH_10,canopy_10,light_10,dead_10,dclass_10,Hcom_09,Htot_10,RN_10,RS_10,RE_10,RW_10,date_10,WSD_11,DBH_11,canopy_11,light_11,dead_11,dclass_11,Hcom_11,Htot_11,RN_11,RS_11,RE_11,RW_11,date_11,UTM_Easting,UTM_Northing
TAP_A01,T04,2912,NA,NA,NA,O,0.64,7.1,S,3,A,NA,5.09,10.43,2.4,1.75,1.45,1.65,20100116-20100213,0.64,7.3,S,2,A,NA,5.49,10.68,3,1.3,1.3,1,20110704-20110711,726376,9665607.85
TAP_A01,T04,2913,NA,NA,NA,O,0.64,21.4,C,2,A,NA,8.24,14.84,3.05,2,2.9,2.6,20100116-20100213,0.64,21.5,S,2,A,NA,12.81,17.58,4.6,-1.2,4.7,3.3,20110704-20110711,726376.6,9665607
TAP_A01,T04,2914,CAFERANA,Quiina florida,Quiinaceae,O,0.728,8.7,C,2,A,NA,5.59,10.78,1.45,2.45,1.55,2.03,20100116-20100213,0.728,8.7,S,3,A,NA,5.23,8.92,2.4,1.2,1.6,1.8,20110704-20110711,726379.4,9665607.95
TAP_A01,T04,2915,NA,NA,NA,O,0.64,7.4,S,3,A,NA,3.3,5.88,0.8,3.9,2.85,0.25,20100116-20100213,0.64,7.5,S,3,A,NA,2.48,5.96,0.8,1.7,2.8,-1,20110704-20110711,726380.2,9665607.96
TAP_A01,T04,2916,NA,NA,NA,O,0.64,9.3,S,3,A,NA,7.35,11.62,0.95,1.75,0.75,2.95,20100116-20100213,0.64,9.5,S,2,A,NA,6.22,11.44,1.6,1.2,1.2,1.6,20110704-20110711,726385,9665608.36
TAP_A01,T04,2917,AMAPA,Parahancornia fasciculata,Apocynaceae,O,0.473,7.1,S,3,A,NA,1.67,8.28,1.6,2.55,1.75,2,20100116-20100213,0.473,7.1,S,2,A,NA,3.92,8,1.6,2.6,1.7,2.3,20110704-20110711,726388.5,9665607.87
TAP_A01,T04,2918,NA,NA,NA,O,0.64,17.5,C,2,A,NA,3.39,14.33,1.25,2.2,1.7,3.3,20100116-20100213,0.64,17.5,S,2,A,NA,3.09,14.97,2,3.3,2.4,3.2,20110704-20110711,726389,9665607.82
TAP_A01,T04,2919,NA,NA,NA,O,0.64,20.9,C,2,A,NA,7.2,22.02,4.7,5.5,1.7,4.9,20100116-20100213,0.64,21.5,S,2,A,NA,13.78,17.41,5.3,5.1,3.4,4.9,20110704-20110711,726391.2,9665607.17
TAP_A01,T04,2920,NA,NA,NA,O,0.64,25.9,C,2,A,NA,3.11,21.93,5,7.55,3,5.48,20100116-20100213,0.64,26.1,S,2,A,NA,13.75,22.52,4.7,5.6,3.3,5.1,20110704-20110711,726396.6,9665606.38
TAP_A01,T04,2921,NA,NA,NA,O,0.64,24.8,C,2,A,NA,7.73,11.69,2.55,3.38,6.95,3.1,20100116-20100213,0.64,25,S,2,A,NA,19.96,25.32,2.4,5.2,5.8,2.6,20110704-20110711,726401.3,9665608.04
TAP_A01,T04,2922,NA,NA,NA,O,0.64,9.5,S,3,A,NA,8.92,14.93,1.85,3,2.98,2.7,20100116-20100213,0.64,10,S,2,A,NA,7.03,15.44,2.6,3,3.9,3.3,20110704-20110711,726406.2,9665608.45
TAP_A01,T04,2923,ACARIQUARANA,Rinorea guianensis,Violaceae,O,0.78,29.9,C,2,A,NA,13.03,20.01,0.95,3.7,2.3,3.45,20100116-20100213,0.78,29.9,S,3,A,NA,1.16,13.88,0.9,0.9,0.8,0.9,20110704-20110711,726413.01,9665605.56
TAP_A01,T04,2924,NA,NA,NA,O,0.64,41.2,C,2,A,NA,19.89,29.72,8.85,3,6.8,5.6,20100116-20100213,0.6,41.2,NA,NA,D,1,1.73,15.83,NA,NA,NA,NA,20110704-20110711,726426,9665606.83
TAP_A01,T04,2925,NA,NA,NA,O,0.64,5,S,3,A,NA,5.81,8.28,0.59,1.2,1.84,0.85,20100116-20100213,0.6,5,NA,NA,D,1,NA,NA,NA,NA,NA,NA,20110704-20110711,726428.5,9665608.24
TAP_A01,T04,2926,NA,NA,NA,O,0.58,16,S,NA,D,3,NA,6.14,NA,NA,NA,NA,20100116-20100213,0.58,16,NA,NA,D,3,NA,6.14,NA,NA,NA,NA,20110704-20110711,726428.6,9665607.29
TAP_A01,T04,2927,MATAMATA,Eschweilera parviflora,Lecythidaceae,O,0.8889275,19.7,C,2,A,NA,9.03,17.13,2.9,4.55,0.7,5,20100116-20100213,0.8889275,19.8,S,2,A,NA,10.51,13.99,2.4,4.2,1.6,4.4,20110704-20110711,726439.2,9665606.96
TAP_A01,T04,2928,NA,NA,NA,O,0.64,18.7,C,2,A,NA,12.52,19.42,1.18,5.5,0.62,4.85,20100116-20100213,0.64,19.1,S,2,A,NA,15.46,23.04,1,7.4,1.5,2.5,20110704-20110711,726440.1,9665608.01
TAP_A01,T04,2929,NA,NA,NA,O,0.64,5.1,S,2,A,NA,NA,8.25,NA,NA,NA,NA,20100116-20100213,0.7,5.1,NA,NA,D,2,NA,8.25,NA,NA,NA,NA,20110704-20110711,726440.8,9665608.06
TAP_A01,T04,2930,NA,NA,NA,O,0.64,22.9,C,2,A,NA,17.3,18.63,2.08,2.95,5,2,20100116-20100213,0.64,23.1,C,2,A,NA,10.42,25.36,2.7,1.5,2.1,1.3,20110704-20110711,726463.8,9665607.45
TAP_A01,T04,2931,NA,NA,NA,O,0.64,16.7,C,2,A,NA,10.14,15.99,2.7,3.8,4.55,3.25,20100116-20100213,0.64,16.8,S,3,A,NA,9.78,17.18,3.6,2.8,4.2,2.4,20110704-20110711,726467.1,9665607.76
TAP_A01,T04,2932,NA,NA,NA,O,0.64,6,S,3,A,NA,5.57,8.29,0.7,2.9,1,2.5,20100116-20100213,0.64,6,S,3,A,NA,7.32,9.25,1,2.4,2.3,1.5,20110704-20110711,726467.3,9665608.11
TAP_A01,T04,2933,NA,NA,NA,O,0.64,5.2,S,3,A,NA,2.1,5.69,6,0.45,0.55,0.7,20100116-20100213,0.64,5.3,S,3,A,NA,2.49,3.71,1,0.6,0.6,0.5,20110704-20110711,726487.7,9665608.49
TAP_A01,T04,2934,NA,NA,NA,O,0.58,41.7,S,NA,D,3,NA,7.01,NA,NA,NA,NA,20100116-20100213,0.58,41.7,NA,NA,D,3,NA,7.76,NA,NA,NA,NA,20110704-20110711,726488.6,9665607.94
TAP_A01,T04,2935,CASTANHEIRA,Bertholletia excelsa,Lecythidaceae,O,0.64,84.4,E,1,A,NA,26.59,45.28,8.55,8.4,5.65,9.5,20100116-20100213,0.64,86.5,E,1,A,NA,26.41,37.51,7.9,7.8,8.4,9,20110704-20110711,726509.3,9665606.63
TAP_A01,T04,2936,NA,NA,NA,O,0.64,26.4,C,2,A,NA,18.9,27.72,1.3,3.1,3.4,3.65,20100116-20100213,0.64,27.4,S,2,A,NA,14.85,23.92,2.3,4.5,2.2,3,20110704-20110711,726513,9665606.14
TAP_A01,T04,2937,NA,NA,NA,O,0.64,45.2,C,2,A,NA,14.61,29.62,5.9,1.52,3.15,4.5,20100116-20100213,0.64,46,C,2,A,NA,16.62,28.18,3.9,3.7,3.6,3,20110704-20110711,726517.8,9665607.69
TAP_A01,T04,2938,NA,NA,NA,O,0.64,69.8,E,1,A,NA,17.69,36.44,2.7,9.05,5.2,4.13,20100116-20100213,0.64,73,E,1,A,NA,29.93,41.22,5.5,7.7,5.8,7.1,20110704-20110711,726525.71,9665601.21
TAP_A01,T04,2939,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,O,0.763327689,40.9,C,2,A,NA,27.99,36.52,5.6,3.25,3.3,1.35,20100116-20100213,0.763327689,42.5,E,1,A,NA,27.04,38.12,5.3,4.1,2.5,3.7,20110704-20110711,726531.71,9665605.22
TAP_A01,T04,2940,EMBAUBARANA,Pourouma guianensis,Urticaceae,O,0.58,33.1,S,NA,D,3,1.23,3.6,NA,NA,NA,NA,20100116-20100213,0.58,33.1,NA,NA,D,3,NA,3.6,NA,NA,NA,NA,20110704-20110711,726544.61,9665605.44
TAP_A01,T04,2941,NA,NA,NA,O,0.6,6.7,S,NA,D,1,4.04,4.82,NA,NA,NA,NA,20100116-20100213,0.6,6.7,NA,NA,D,1,NA,5.21,NA,NA,NA,NA,20110704-20110711,726546.2,9665608.34
TAP_A01,T04,2942,ANDIROBARANA,Guarea guidonia,Meliaceae,O,0.54763,21.1,C,2,A,NA,20.33,23.97,2,3.55,4.75,2.7,20100116-20100213,0.54763,21.4,C,3,A,NA,9.93,15.84,2.7,3.4,3.2,3.1,20110704-20110711,726549,9665607
TAP_A01,T04,2943,NA,NA,NA,O,0.64,28,C,2,A,NA,18.14,23.03,-0.9,3.55,1.75,3,20100116-20100213,0.64,28.2,C,2,A,NA,16.59,21.4,2.8,3.7,3,3.7,20110704-20110711,726554.8,9665606.81
TAP_A01,T04,2944,NA,NA,NA,O,0.64,8.6,S,3,A,NA,5.07,10.86,2.15,1.77,4.35,3.18,20100116-20100213,0.64,8.7,S,2,A,NA,7.46,12.05,1.3,1.7,2,3.5,20110704-20110711,726556.9,9665608.61
TAP_A01,T04,2945,TAXI BRANCO,Tachigali paniculata,Fabaceae,O,0.56,33.8,C,2,A,NA,21.52,26.3,7,3.45,3.1,5,20100116-20100213,0.56,34.1,E,1,A,NA,20.08,26.56,7.7,4.4,3,3.7,20110704-20110711,726559.3,9665607.77
TAP_A01,T04,2946,NA,NA,NA,O,0.64,7.8,S,3,A,NA,4.91,8.26,3.42,1.05,0.45,1.75,20100116-20100213,0.64,7.6,S,3,A,NA,5.14,9.95,4.2,0.8,2.2,1.7,20110704-20110711,726562.4,9665608.67
TAP_A01,T04,2947,NA,NA,NA,O,0.64,7.6,S,3,A,NA,6,14.03,2.5,0.3,1.75,1.05,20100116-20100213,0.64,7.7,S,3,A,NA,5.26,14.62,2.1,0.4,1.45,0.9,20110704-20110711,726561.9,9665608.22
TAP_A01,T04,2948,NA,NA,NA,O,0.64,14,S,3,A,NA,5.08,17.5,3.9,2.45,1.3,2.9,20100116-20100213,0.64,14.2,C,2,A,NA,7.35,18.91,4.7,2.75,3.2,2.35,20110704-20110711,726562.3,9665607.57
TAP_A01,T04,2949,ACARIQUARANA,Rinorea guianensis,Violaceae,O,0.78,26.4,C,2,A,NA,12.17,22.47,2.95,3.82,3.2,5.1,20100116-20100213,0.78,26.4,C,2,A,NA,17.88,28.1,2.85,4.2,3,4.75,20110704-20110711,726566.2,9665608.68
TAP_A01,T04,2950,NA,NA,NA,L,0.64,6.8,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,7.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726566.5,9665608.18
TAP_A01,T04,2951,BREU FOLHA GRANDE,Thyrsodium paraense,Burseraceae,O,0.64,19.1,C,2,A,NA,9.36,13.88,1.5,2.93,3.85,2.2,20100116-20100213,0.64,19.2,C,2,A,NA,18.38,29.35,2.65,3,2.4,0.5,20110704-20110711,726570.5,9665606.99
TAP_A01,T04,2952,NA,NA,NA,O,0.64,13.9,C,2,A,NA,10.59,16.34,1.38,3.05,0.85,2.07,20100116-20100213,0.64,14,C,2,A,NA,12.28,17.54,0.95,2.3,0.8,3.25,20110704-20110711,726580.3,9665607.9
TAP_A01,T04,2953,NA,NA,NA,O,0.64,5.4,S,2,A,NA,5.19,9.33,2.57,0.6,0.85,1.8,20100116-20100213,0.64,5.6,S,2,A,NA,4.2,7.29,0.75,2,0.85,1.85,20110704-20110711,726591.55,9665608.77
TAP_A01,T04,2954,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,60.1,C,2,A,NA,24.97,37.79,10.15,4.65,6.3,9.55,20100116-20100213,0.568911481,60.9,E,1,A,NA,23.69,31.97,10.7,7.3,5.7,11.3,20110704-20110711,726596.41,9665602.98
TAP_A01,T04,2955,NA,NA,NA,O,0.64,24.1,C,2,A,NA,19.91,26.87,5.35,0.65,5.55,3.8,20100116-20100213,0.64,24.4,C,2,A,NA,19.1,26.86,5.5,2.4,5.4,5.7,20110704-20110711,726599.8,9665607.04
TAP_A01,T04,2956,NA,NA,NA,O,0.64,8,S,2,A,NA,9.73,14.83,2.75,0.9,1.8,1.95,20100116-20100213,0.64,8.3,S,3,A,NA,9.31,14.48,3.55,0.5,2.05,2.7,20110704-20110711,726602.4,9665608.14
TAP_A01,T04,2957,NA,NA,NA,O,0.64,7.4,S,3,A,NA,5.61,14.68,0.9,1.55,1.05,3.15,20100116-20100213,0.64,7.4,S,3,A,NA,8.04,13.58,1.55,1.65,2.2,2.9,20110704-20110711,726607.7,9665608.65
TAP_A01,T04,2958,NA,NA,NA,O,0.64,6.6,S,3,A,NA,4.82,10,2.45,2,0.8,2.2,20100116-20100213,0.64,6.5,S,3,A,NA,4.81,8.9,2.9,2.65,1.2,2.4,20110704-20110711,726610.7,9665608.71
TAP_A01,T04,2959,NA,NA,NA,O,0.64,7.6,S,3,A,NA,6.55,13.47,1.8,1.65,2.05,1.55,20100116-20100213,0.64,7.8,S,2,A,NA,9.12,15.4,2.5,2.5,2.2,2.2,20110704-20110711,726613.3,9665608.76
TAP_A01,T04,2960,NA,NA,NA,O,0.64,57.8,E,1,A,NA,24.5,37.28,8.4,0.55,2.05,4.85,20100116-20100213,0.64,57.8,C,2,A,NA,23.37,34.89,8,1.85,2,6.1,20110704-20110711,726616.81,9665603.97
TAP_A01,T04,2961,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,O,0.6,26.2,C,2,A,NA,13.14,23.87,2.95,2.82,3.5,5.7,20100116-20100213,0.6,27.8,C,2,A,NA,16.91,23.01,3.65,3,4.35,2.9,20110704-20110711,726619.8,9665606.77
TAP_A01,T04,2962,TAUARI,Couratari stellata,Lecythidaceae,O,0.633164762,31.4,C,2,A,NA,7.53,13.79,2.15,0.75,1.15,2.65,20100116-20100213,0.633164762,31.4,C,2,A,NA,7.66,16.58,2.15,2,2.6,2.2,20110704-20110711,726625.8,9665606.43
TAP_A01,T04,2963,ANDIROBA,Carapa guianensis,Meliaceae,O,0.568911481,12.3,S,3,A,NA,6.61,12.94,3.35,0.65,0.75,2.8,20100116-20100213,0.568911481,12.4,S,2,A,NA,8.17,13.5,4.15,0.8,2.25,3.3,20110704-20110711,726627.7,9665608.64
TAP_A01,T04,2964,EMBAUBA BRANCA,Cecropia palmata,Urticaceae,O,0.345907708,16.4,C,2,A,NA,18.2,22,3.3,1.2,0.75,3.65,20100116-20100213,0.345907708,17.6,C,2,A,NA,13.81,17.22,2.25,1.4,1.15,4.6,20110704-20110711,726632.3,9665608.14
TAP_A01,T04,2965,NA,NA,NA,O,0.64,13.2,S,3,A,NA,8.44,16.63,3.15,1.75,3,3.15,20100116-20100213,0.64,13.3,S,2,A,NA,7.86,15.81,3.25,1.3,3,4.4,20110704-20110711,726633.4,9665608.05
TAP_A01,T04,2966,NA,NA,NA,O,0.28,26.5,S,NA,D,5,NA,2.22,NA,NA,NA,NA,20100116-20100213,0.28,26.5,NA,NA,D,5,NA,2.22,NA,NA,NA,NA,20110704-20110711,726636.3,9665608.3
TAP_A01,T04,2967,NA,NA,NA,O,0.64,6,S,3,A,NA,4.89,9.04,1.7,1.85,2.1,1.05,20100116-20100213,0.64,6,S,3,A,NA,4.63,9.03,1.6,1.65,1.8,1.5,20110704-20110711,726638.6,9665608.41
TAP_A01,T04,2968,NA,NA,NA,O,0.64,11.1,S,3,A,NA,9.09,16.5,2.3,0.9,3.25,2.25,20100116-20100213,0.64,11.2,S,3,A,NA,7.12,13.88,2.9,2.4,3,2.5,20110704-20110711,726644,9665607.76
TAP_A01,T04,2969,NA,NA,NA,L,0.64,5.3,C,2,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.4,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20110704-20110711,726644.3,9665608.57
TAP_A01,T04,2970,NA,NA,NA,O,0.64,77.5,C,1,A,NA,25.79,36.2,2.4,10.2,5.2,9.9,20100116-20100213,0.64,77.7,E,1,A,NA,25.05,35.18,4.8,10,3.3,9.1,20110704-20110711,726655.01,9665605.53
TAP_A01,T04,2971,NA,NA,NA,O,0.64,11.2,C,2,A,NA,6.94,10.77,0.3,0.3,-0.2,0.45,20100116-20100213,0.64,12.2,S,2,A,NA,6.88,8.7,2.1,1,1.5,1.2,20110704-20110711,726674.8,9665608.87
TAP_A01,T04,2972,NA,NA,NA,O,0.64,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.4,S,2,A,NA,NA,11,1.9,1.7,1.5,1.5,20110704-20110711,726444.5,9665608.87
TAP_A01,T04,2973,NA,NA,NA,O,0.64,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,5.8,S,2,A,NA,NA,15,2.6,1.4,0.8,1.2,20110704-20110711,726433.8,9665608.8
TAP_A01,T04,3188,NA,NA,NA,O,0.64,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,6.2,S,2,A,NA,1.72,6.15,0.7,1.55,-1,4.35,20110704-20110711,726319.9,9665608.3
TAP_A01,T04,3187,NA,NA,NA,O,0.64,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,20100116-20100213,0.64,6.1,C,2,A,NA,5.51,12.6,0.7,2,0.9,2.95,20110704-20110711,726324.15,9665608.36
